,w_noise_list,act_res
331,0.033,0.9078947305679321
332,0.033,0.9088766574859619
333,0.033,0.9096622467041016
334,0.033,0.9078947305679321
335,0.033,0.9106441736221313
336,0.033,0.9090730547904968
337,0.033,0.9092694520950317
338,0.033,0.908091127872467
339,0.033,0.9073055982589722
340,0.034,0.9086803197860718
341,0.034,0.9086803197860718
342,0.034,0.907698392868042
343,0.034,0.9078947305679321
344,0.034,0.9086803197860718
345,0.034,0.9086803197860718
346,0.034,0.9100549817085266
347,0.034,0.9073055982589722
348,0.034,0.9086803197860718
349,0.034,0.9094658493995667
350,0.035,0.9094658493995667
351,0.035,0.9092694520950317
352,0.035,0.908091127872467
353,0.035,0.9078947305679321
354,0.035,0.9078947305679321
355,0.035,0.9098586440086365
356,0.035,0.9088766574859619
357,0.035,0.9086803197860718
358,0.035,0.9088766574859619
359,0.035,0.9092694520950317
360,0.036000000000000004,0.9096622467041016
361,0.036000000000000004,0.9096622467041016
362,0.036000000000000004,0.9088766574859619
363,0.036000000000000004,0.908287525177002
364,0.036000000000000004,0.9108405709266663
365,0.036000000000000004,0.9100549817085266
366,0.036000000000000004,0.9102513790130615
367,0.036000000000000004,0.908091127872467
368,0.036000000000000004,0.908091127872467
369,0.036000000000000004,0.9104477763175964
370,0.037,0.9106441736221313
371,0.037,0.908287525177002
372,0.037,0.908287525177002
373,0.037,0.9112333059310913
374,0.037,0.9094658493995667
375,0.037,0.9078947305679321
376,0.037,0.908287525177002
377,0.037,0.9112333059310913
378,0.037,0.9098586440086365
379,0.037,0.9106441736221313
380,0.038,0.9102513790130615
381,0.038,0.9104477763175964
382,0.038,0.9104477763175964
383,0.038,0.9084839224815369
384,0.038,0.907698392868042
385,0.038,0.9094658493995667
386,0.038,0.9088766574859619
387,0.038,0.9090730547904968
388,0.038,0.9073055982589722
389,0.038,0.9096622467041016
390,0.039,0.9100549817085266
391,0.039,0.907698392868042
392,0.039,0.9084839224815369
393,0.039,0.9086803197860718
394,0.039,0.9096622467041016
395,0.039,0.9086803197860718
396,0.039,0.9098586440086365
397,0.039,0.907698392868042
398,0.039,0.9096622467041016
399,0.039,0.907698392868042
400,0.04,0.9073055982589722
401,0.04,0.908287525177002
402,0.04,0.9098586440086365
403,0.04,0.9100549817085266
404,0.04,0.9092694520950317
405,0.04,0.9084839224815369
406,0.04,0.9106441736221313
407,0.04,0.9102513790130615
408,0.04,0.9094658493995667
409,0.04,0.908091127872467
410,0.041,0.9078947305679321
411,0.041,0.9096622467041016
412,0.041,0.9102513790130615
413,0.041,0.9069128036499023
414,0.041,0.9088766574859619
415,0.041,0.9057344794273376
416,0.041,0.9088766574859619
417,0.041,0.9075019955635071
418,0.041,0.908287525177002
419,0.041,0.9100549817085266
420,0.042,0.9090730547904968
421,0.042,0.9069128036499023
422,0.042,0.9069128036499023
423,0.042,0.9106441736221313
424,0.042,0.9084839224815369
425,0.042,0.9086803197860718
426,0.042,0.908091127872467
427,0.042,0.9084839224815369
428,0.042,0.9078947305679321
429,0.042,0.9088766574859619
430,0.043000000000000003,0.9096622467041016
431,0.043000000000000003,0.9084839224815369
432,0.043000000000000003,0.9094658493995667
433,0.043000000000000003,0.9084839224815369
434,0.043000000000000003,0.9075019955635071
435,0.043000000000000003,0.9096622467041016
436,0.043000000000000003,0.9106441736221313
437,0.043000000000000003,0.9078947305679321
438,0.043000000000000003,0.9104477763175964
439,0.043000000000000003,0.908287525177002
440,0.044,0.9071092009544373
441,0.044,0.908287525177002
442,0.044,0.9084839224815369
443,0.044,0.9086803197860718
444,0.044,0.908091127872467
445,0.044,0.9092694520950317
446,0.044,0.9104477763175964
447,0.044,0.9096622467041016
448,0.044,0.9108405709266663
449,0.044,0.9088766574859619
450,0.045,0.9096622467041016
451,0.045,0.9086803197860718
452,0.045,0.9092694520950317
453,0.045,0.9104477763175964
454,0.045,0.9106441736221313
455,0.045,0.9106441736221313
456,0.045,0.9098586440086365
457,0.045,0.9100549817085266
458,0.045,0.9096622467041016
459,0.045,0.9088766574859619
460,0.046,0.9090730547904968
461,0.046,0.907698392868042
462,0.046,0.907698392868042
463,0.046,0.9098586440086365
464,0.046,0.9088766574859619
465,0.046,0.907698392868042
466,0.046,0.907698392868042
467,0.046,0.9094658493995667
468,0.046,0.9112333059310913
469,0.046,0.9096622467041016
470,0.047,0.9090730547904968
471,0.047,0.9078947305679321
472,0.047,0.9086803197860718
473,0.047,0.908091127872467
474,0.047,0.9098586440086365
475,0.047,0.908287525177002
476,0.047,0.908091127872467
477,0.047,0.908091127872467
478,0.047,0.9104477763175964
479,0.047,0.9126080274581909
480,0.048,0.9104477763175964
481,0.048,0.9075019955635071
482,0.048,0.9067164063453674
483,0.048,0.9092694520950317
484,0.048,0.908287525177002
485,0.048,0.9102513790130615
486,0.048,0.9071092009544373
487,0.048,0.9098586440086365
488,0.048,0.9102513790130615
489,0.048,0.9088766574859619
490,0.049,0.9094658493995667
491,0.049,0.9106441736221313
492,0.049,0.9086803197860718
493,0.049,0.9102513790130615
494,0.049,0.9096622467041016
495,0.049,0.9090730547904968
496,0.049,0.9075019955635071
497,0.049,0.9106441736221313
498,0.049,0.912018895149231
499,0.049,0.9084839224815369
500,0.05,0.9084839224815369
501,0.05,0.9092694520950317
502,0.05,0.9061272740364075
503,0.05,0.9088766574859619
504,0.05,0.9094658493995667
505,0.05,0.9100549817085266
506,0.05,0.9112333059310913
507,0.05,0.9078947305679321
508,0.05,0.9110369682312012
509,0.05,0.9092694520950317
510,0.051000000000000004,0.9086803197860718
511,0.051000000000000004,0.9084839224815369
512,0.051000000000000004,0.9094658493995667
513,0.051000000000000004,0.9088766574859619
514,0.051000000000000004,0.9084839224815369
515,0.051000000000000004,0.9094658493995667
516,0.051000000000000004,0.9096622467041016
517,0.051000000000000004,0.9096622467041016
518,0.051000000000000004,0.9108405709266663
519,0.051000000000000004,0.9096622467041016
520,0.052000000000000005,0.9100549817085266
521,0.052000000000000005,0.9094658493995667
522,0.052000000000000005,0.9084839224815369
523,0.052000000000000005,0.9098586440086365
524,0.052000000000000005,0.9088766574859619
525,0.052000000000000005,0.9106441736221313
526,0.052000000000000005,0.907698392868042
527,0.052000000000000005,0.9078947305679321
528,0.052000000000000005,0.9100549817085266
529,0.052000000000000005,0.9096622467041016
530,0.053,0.9071092009544373
531,0.053,0.9063236713409424
532,0.053,0.9088766574859619
533,0.053,0.9094658493995667
534,0.053,0.9078947305679321
535,0.053,0.9084839224815369
536,0.053,0.9094658493995667
537,0.053,0.9090730547904968
538,0.053,0.9088766574859619
539,0.053,0.9075019955635071
540,0.054,0.9073055982589722
541,0.054,0.9092694520950317
542,0.054,0.908091127872467
543,0.054,0.9100549817085266
544,0.054,0.9084839224815369
545,0.054,0.9075019955635071
546,0.054,0.9092694520950317
547,0.054,0.9088766574859619
548,0.054,0.9102513790130615
549,0.054,0.9114297032356262
550,0.055,0.9096622467041016
551,0.055,0.9092694520950317
552,0.055,0.9094658493995667
553,0.055,0.907698392868042
554,0.055,0.9088766574859619
555,0.055,0.9112333059310913
556,0.055,0.9088766574859619
557,0.055,0.9084839224815369
558,0.055,0.9110369682312012
559,0.055,0.9100549817085266
560,0.056,0.9088766574859619
561,0.056,0.9086803197860718
562,0.056,0.9071092009544373
563,0.056,0.9090730547904968
564,0.056,0.9098586440086365
565,0.056,0.9086803197860718
566,0.056,0.9088766574859619
567,0.056,0.9092694520950317
568,0.056,0.9108405709266663
569,0.056,0.9088766574859619
570,0.057,0.9114297032356262
571,0.057,0.908091127872467
572,0.057,0.911822497844696
573,0.057,0.907698392868042
574,0.057,0.9102513790130615
575,0.057,0.9090730547904968
576,0.057,0.9108405709266663
577,0.057,0.9088766574859619
578,0.057,0.9084839224815369
579,0.057,0.9096622467041016
580,0.058,0.908287525177002
581,0.058,0.9114297032356262
582,0.058,0.9071092009544373
583,0.058,0.9092694520950317
584,0.058,0.9069128036499023
585,0.058,0.908091127872467
586,0.058,0.9069128036499023
587,0.058,0.9092694520950317
588,0.058,0.9084839224815369
589,0.058,0.9078947305679321
590,0.059000000000000004,0.9098586440086365
591,0.059000000000000004,0.9108405709266663
592,0.059000000000000004,0.9094658493995667
593,0.059000000000000004,0.9106441736221313
594,0.059000000000000004,0.9088766574859619
595,0.059000000000000004,0.9086803197860718
596,0.059000000000000004,0.9094658493995667
597,0.059000000000000004,0.9102513790130615
598,0.059000000000000004,0.9084839224815369
599,0.059000000000000004,0.9084839224815369
600,0.06,0.9090730547904968
601,0.06,0.9112333059310913
602,0.06,0.908091127872467
603,0.06,0.9059308767318726
604,0.06,0.9096622467041016
605,0.06,0.9086803197860718
606,0.06,0.9096622467041016
607,0.06,0.9084839224815369
608,0.06,0.9110369682312012
609,0.06,0.9094658493995667
610,0.061,0.9069128036499023
611,0.061,0.9102513790130615
612,0.061,0.9090730547904968
613,0.061,0.9090730547904968
614,0.061,0.9063236713409424
615,0.061,0.9112333059310913
616,0.061,0.9094658493995667
617,0.061,0.9108405709266663
618,0.061,0.907698392868042
619,0.061,0.9116261005401611
620,0.062,0.9086803197860718
621,0.062,0.907698392868042
622,0.062,0.9100549817085266
623,0.062,0.908091127872467
624,0.062,0.9096622467041016
625,0.062,0.9090730547904968
626,0.062,0.9078947305679321
627,0.062,0.9078947305679321
628,0.062,0.9094658493995667
629,0.062,0.908091127872467
630,0.063,0.9106441736221313
631,0.063,0.9088766574859619
632,0.063,0.908287525177002
633,0.063,0.9069128036499023
634,0.063,0.9090730547904968
635,0.063,0.9096622467041016
636,0.063,0.9092694520950317
637,0.063,0.908091127872467
638,0.063,0.9069128036499023
639,0.063,0.9104477763175964
640,0.064,0.9098586440086365
641,0.064,0.9094658493995667
642,0.064,0.9065200686454773
643,0.064,0.9094658493995667
644,0.064,0.9071092009544373
645,0.064,0.9084839224815369
646,0.064,0.9073055982589722
647,0.064,0.9063236713409424
648,0.064,0.9075019955635071
649,0.064,0.9096622467041016
650,0.065,0.908091127872467
651,0.065,0.9078947305679321
652,0.065,0.9090730547904968
653,0.065,0.9094658493995667
654,0.065,0.9094658493995667
655,0.065,0.9096622467041016
656,0.065,0.9100549817085266
657,0.065,0.9108405709266663
658,0.065,0.9067164063453674
659,0.065,0.9059308767318726
660,0.066,0.9100549817085266
661,0.066,0.9094658493995667
662,0.066,0.9092694520950317
663,0.066,0.9106441736221313
664,0.066,0.9078947305679321
665,0.066,0.9098586440086365
666,0.066,0.9092694520950317
667,0.066,0.9084839224815369
668,0.066,0.9090730547904968
669,0.066,0.9088766574859619
670,0.067,0.908287525177002
671,0.067,0.9106441736221313
672,0.067,0.9092694520950317
673,0.067,0.9073055982589722
674,0.067,0.9075019955635071
675,0.067,0.907698392868042
676,0.067,0.9092694520950317
677,0.067,0.9086803197860718
678,0.067,0.9098586440086365
679,0.067,0.9084839224815369
680,0.068,0.9098586440086365
681,0.068,0.907698392868042
682,0.068,0.9067164063453674
683,0.068,0.9122152328491211
684,0.068,0.9073055982589722
685,0.068,0.9094658493995667
686,0.068,0.9094658493995667
687,0.068,0.908287525177002
688,0.068,0.9088766574859619
689,0.068,0.9094658493995667
690,0.069,0.9078947305679321
691,0.069,0.907698392868042
692,0.069,0.9084839224815369
693,0.069,0.9106441736221313
694,0.069,0.9075019955635071
695,0.069,0.9096622467041016
696,0.069,0.9088766574859619
697,0.069,0.9116261005401611
698,0.069,0.908091127872467
699,0.069,0.9090730547904968
700,0.07,0.9075019955635071
701,0.07,0.9102513790130615
702,0.07,0.9086803197860718
703,0.07,0.9102513790130615
704,0.07,0.9092694520950317
705,0.07,0.9088766574859619
706,0.07,0.9094658493995667
707,0.07,0.908287525177002
708,0.07,0.9092694520950317
709,0.07,0.9102513790130615
710,0.07100000000000001,0.907698392868042
711,0.07100000000000001,0.9102513790130615
712,0.07100000000000001,0.9096622467041016
713,0.07100000000000001,0.9086803197860718
714,0.07100000000000001,0.9094658493995667
715,0.07100000000000001,0.9106441736221313
716,0.07100000000000001,0.9096622467041016
717,0.07100000000000001,0.908287525177002
718,0.07100000000000001,0.9102513790130615
719,0.07100000000000001,0.9084839224815369
720,0.07200000000000001,0.9096622467041016
721,0.07200000000000001,0.9086803197860718
722,0.07200000000000001,0.9084839224815369
723,0.07200000000000001,0.9088766574859619
724,0.07200000000000001,0.9090730547904968
725,0.07200000000000001,0.9078947305679321
726,0.07200000000000001,0.9110369682312012
727,0.07200000000000001,0.9086803197860718
728,0.07200000000000001,0.907698392868042
729,0.07200000000000001,0.9098586440086365
730,0.073,0.9116261005401611
731,0.073,0.9092694520950317
732,0.073,0.9090730547904968
733,0.073,0.9078947305679321
734,0.073,0.9071092009544373
735,0.073,0.9098586440086365
736,0.073,0.9106441736221313
737,0.073,0.9071092009544373
738,0.073,0.9086803197860718
739,0.073,0.9112333059310913
740,0.074,0.9090730547904968
741,0.074,0.9090730547904968
742,0.074,0.9090730547904968
743,0.074,0.9108405709266663
744,0.074,0.9086803197860718
745,0.074,0.907698392868042
746,0.074,0.9086803197860718
747,0.074,0.9084839224815369
748,0.074,0.9108405709266663
749,0.074,0.9092694520950317
750,0.075,0.9094658493995667
751,0.075,0.9092694520950317
752,0.075,0.9071092009544373
753,0.075,0.9094658493995667
754,0.075,0.9098586440086365
755,0.075,0.907698392868042
756,0.075,0.9116261005401611
757,0.075,0.9078947305679321
758,0.075,0.9098586440086365
759,0.075,0.9090730547904968
760,0.076,0.9075019955635071
761,0.076,0.9104477763175964
762,0.076,0.9092694520950317
763,0.076,0.908287525177002
764,0.076,0.907698392868042
765,0.076,0.9084839224815369
766,0.076,0.9071092009544373
767,0.076,0.9088766574859619
768,0.076,0.9096622467041016
769,0.076,0.9104477763175964
770,0.077,0.9088766574859619
771,0.077,0.9078947305679321
772,0.077,0.9100549817085266
773,0.077,0.908287525177002
774,0.077,0.9104477763175964
775,0.077,0.9084839224815369
776,0.077,0.9096622467041016
777,0.077,0.9092694520950317
778,0.077,0.9088766574859619
779,0.077,0.907698392868042
780,0.078,0.911822497844696
781,0.078,0.9086803197860718
782,0.078,0.9092694520950317
783,0.078,0.9100549817085266
784,0.078,0.908091127872467
785,0.078,0.9112333059310913
786,0.078,0.9096622467041016
787,0.078,0.9110369682312012
788,0.078,0.9100549817085266
789,0.078,0.9086803197860718
790,0.079,0.9094658493995667
791,0.079,0.9075019955635071
792,0.079,0.9108405709266663
793,0.079,0.9094658493995667
794,0.079,0.9088766574859619
795,0.079,0.9108405709266663
796,0.079,0.9092694520950317
797,0.079,0.9096622467041016
798,0.079,0.9088766574859619
799,0.079,0.9073055982589722
800,0.08,0.9096622467041016
801,0.08,0.9102513790130615
802,0.08,0.907698392868042
803,0.08,0.9069128036499023
804,0.08,0.9104477763175964
805,0.08,0.9102513790130615
806,0.08,0.9090730547904968
807,0.08,0.9086803197860718
808,0.08,0.9110369682312012
809,0.08,0.9102513790130615
810,0.081,0.9086803197860718
811,0.081,0.9116261005401611
812,0.081,0.9102513790130615
813,0.081,0.9092694520950317
814,0.081,0.9084839224815369
815,0.081,0.9073055982589722
816,0.081,0.9110369682312012
817,0.081,0.9078947305679321
818,0.081,0.9078947305679321
819,0.081,0.907698392868042
820,0.082,0.9092694520950317
821,0.082,0.9090730547904968
822,0.082,0.9086803197860718
823,0.082,0.9078947305679321
824,0.082,0.9073055982589722
825,0.082,0.9084839224815369
826,0.082,0.9092694520950317
827,0.082,0.9092694520950317
828,0.082,0.9094658493995667
829,0.082,0.9106441736221313
830,0.083,0.907698392868042
831,0.083,0.908091127872467
832,0.083,0.9096622467041016
833,0.083,0.907698392868042
834,0.083,0.9106441736221313
835,0.083,0.9086803197860718
836,0.083,0.9088766574859619
837,0.083,0.9088766574859619
838,0.083,0.9094658493995667
839,0.083,0.9090730547904968
840,0.084,0.9088766574859619
841,0.084,0.9098586440086365
842,0.084,0.908287525177002
843,0.084,0.907698392868042
844,0.084,0.9088766574859619
845,0.084,0.9084839224815369
846,0.084,0.9065200686454773
847,0.084,0.9071092009544373
848,0.084,0.9084839224815369
849,0.084,0.9073055982589722
850,0.085,0.9112333059310913
851,0.085,0.908287525177002
852,0.085,0.9096622467041016
853,0.085,0.9088766574859619
854,0.085,0.9094658493995667
855,0.085,0.908287525177002
856,0.085,0.9100549817085266
857,0.085,0.9075019955635071
858,0.085,0.9100549817085266
859,0.085,0.9096622467041016
860,0.08600000000000001,0.908287525177002
861,0.08600000000000001,0.9069128036499023
862,0.08600000000000001,0.912411630153656
863,0.08600000000000001,0.9069128036499023
864,0.08600000000000001,0.9096622467041016
865,0.08600000000000001,0.9102513790130615
866,0.08600000000000001,0.9067164063453674
867,0.08600000000000001,0.9088766574859619
868,0.08600000000000001,0.9094658493995667
869,0.08600000000000001,0.9084839224815369
870,0.08700000000000001,0.9086803197860718
871,0.08700000000000001,0.908287525177002
872,0.08700000000000001,0.9090730547904968
873,0.08700000000000001,0.9094658493995667
874,0.08700000000000001,0.9092694520950317
875,0.08700000000000001,0.9088766574859619
876,0.08700000000000001,0.9092694520950317
877,0.08700000000000001,0.9098586440086365
878,0.08700000000000001,0.9094658493995667
879,0.08700000000000001,0.9075019955635071
880,0.088,0.9067164063453674
881,0.088,0.9084839224815369
882,0.088,0.9078947305679321
883,0.088,0.9116261005401611
884,0.088,0.908287525177002
885,0.088,0.912018895149231
886,0.088,0.9078947305679321
887,0.088,0.9100549817085266
888,0.088,0.9086803197860718
889,0.088,0.9090730547904968
890,0.089,0.9094658493995667
891,0.089,0.908287525177002
892,0.089,0.9088766574859619
893,0.089,0.9073055982589722
894,0.089,0.9090730547904968
895,0.089,0.9084839224815369
896,0.089,0.9069128036499023
