,w_noise_list,w_res
135,0.003,0.9090730547904968
136,0.003,0.9073055982589722
137,0.003,0.9073055982589722
138,0.003,0.9067164063453674
139,0.003,0.9051453471183777
140,0.0035,0.9073055982589722
141,0.0035,0.9067164063453674
142,0.0035,0.908091127872467
143,0.0035,0.9090730547904968
144,0.0035,0.9069128036499023
145,0.0035,0.9043598175048828
146,0.0035,0.9086803197860718
147,0.0035,0.9071092009544373
148,0.0035,0.9061272740364075
149,0.0035,0.9084839224815369
150,0.0035,0.9067164063453674
151,0.0035,0.9086803197860718
152,0.0035,0.9065200686454773
153,0.0035,0.9106441736221313
154,0.0035,0.9069128036499023
155,0.0035,0.9063236713409424
156,0.0035,0.908287525177002
157,0.0035,0.9073055982589722
158,0.0035,0.9049489498138428
159,0.0035,0.9059308767318726
160,0.004,0.907698392868042
161,0.004,0.9078947305679321
162,0.004,0.907698392868042
163,0.004,0.907698392868042
164,0.004,0.9071092009544373
165,0.004,0.9094658493995667
166,0.004,0.9067164063453674
167,0.004,0.9043598175048828
168,0.004,0.9096622467041016
169,0.004,0.9073055982589722
170,0.004,0.9055381417274475
171,0.004,0.9067164063453674
172,0.004,0.9065200686454773
173,0.004,0.908091127872467
174,0.004,0.9047525525093079
175,0.004,0.9063236713409424
176,0.004,0.908287525177002
177,0.004,0.908287525177002
178,0.004,0.908091127872467
179,0.004,0.9078947305679321
180,0.0045000000000000005,0.9084839224815369
181,0.0045000000000000005,0.9067164063453674
182,0.0045000000000000005,0.9059308767318726
183,0.0045000000000000005,0.9090730547904968
184,0.0045000000000000005,0.903967022895813
185,0.0045000000000000005,0.9071092009544373
186,0.0045000000000000005,0.9067164063453674
187,0.0045000000000000005,0.9029850959777832
188,0.0045000000000000005,0.907698392868042
189,0.0045000000000000005,0.9041634202003479
190,0.0045000000000000005,0.9069128036499023
191,0.0045000000000000005,0.9104477763175964
192,0.0045000000000000005,0.9055381417274475
193,0.0045000000000000005,0.9090730547904968
194,0.0045000000000000005,0.9041634202003479
195,0.0045000000000000005,0.9067164063453674
196,0.0045000000000000005,0.9067164063453674
197,0.0045000000000000005,0.9059308767318726
198,0.0045000000000000005,0.9053417444229126
199,0.0045000000000000005,0.9059308767318726
200,0.005,0.9094658493995667
201,0.005,0.9069128036499023
202,0.005,0.9106441736221313
203,0.005,0.9094658493995667
204,0.005,0.908091127872467
205,0.005,0.9067164063453674
206,0.005,0.9071092009544373
207,0.005,0.9055381417274475
208,0.005,0.9086803197860718
209,0.005,0.9063236713409424
210,0.005,0.9078947305679321
211,0.005,0.9075019955635071
212,0.005,0.9063236713409424
213,0.005,0.908287525177002
214,0.005,0.9069128036499023
215,0.005,0.9063236713409424
216,0.005,0.9092694520950317
217,0.005,0.9047525525093079
218,0.005,0.9037706255912781
219,0.005,0.9071092009544373
220,0.0055,0.9071092009544373
221,0.0055,0.9065200686454773
222,0.0055,0.9065200686454773
223,0.0055,0.904556155204773
224,0.0055,0.9067164063453674
225,0.0055,0.9069128036499023
226,0.0055,0.9090730547904968
227,0.0055,0.9051453471183777
228,0.0055,0.9071092009544373
229,0.0055,0.9067164063453674
230,0.0055,0.9053417444229126
231,0.0055,0.9063236713409424
232,0.0055,0.9057344794273376
233,0.0055,0.9043598175048828
234,0.0055,0.9043598175048828
235,0.0055,0.9122152328491211
236,0.0055,0.9067164063453674
237,0.0055,0.9057344794273376
238,0.0055,0.9059308767318726
239,0.0055,0.9092694520950317
240,0.006,0.9059308767318726
241,0.006,0.9061272740364075
242,0.006,0.907698392868042
243,0.006,0.908287525177002
244,0.006,0.904556155204773
245,0.006,0.9069128036499023
246,0.006,0.9078947305679321
247,0.006,0.9031814932823181
248,0.006,0.9055381417274475
249,0.006,0.9047525525093079
250,0.006,0.908091127872467
251,0.006,0.9088766574859619
252,0.006,0.9057344794273376
253,0.006,0.9094658493995667
254,0.006,0.907698392868042
255,0.006,0.9086803197860718
256,0.006,0.9069128036499023
257,0.006,0.9055381417274475
258,0.006,0.9065200686454773
259,0.006,0.9061272740364075
260,0.006500000000000001,0.9049489498138428
261,0.006500000000000001,0.9065200686454773
262,0.006500000000000001,0.9047525525093079
263,0.006500000000000001,0.9059308767318726
264,0.006500000000000001,0.9086803197860718
265,0.006500000000000001,0.9055381417274475
266,0.006500000000000001,0.9053417444229126
267,0.006500000000000001,0.9088766574859619
268,0.006500000000000001,0.9055381417274475
269,0.006500000000000001,0.9053417444229126
270,0.006500000000000001,0.9055381417274475
271,0.006500000000000001,0.9055381417274475
272,0.006500000000000001,0.9063236713409424
273,0.006500000000000001,0.9059308767318726
274,0.006500000000000001,0.9078947305679321
275,0.006500000000000001,0.9086803197860718
276,0.006500000000000001,0.9043598175048828
277,0.006500000000000001,0.9065200686454773
278,0.006500000000000001,0.9029850959777832
279,0.006500000000000001,0.9102513790130615
280,0.007,0.9043598175048828
281,0.007,0.9023959040641785
282,0.007,0.9031814932823181
283,0.007,0.907698392868042
284,0.007,0.9092694520950317
285,0.007,0.9059308767318726
286,0.007,0.9088766574859619
287,0.007,0.9063236713409424
288,0.007,0.908287525177002
289,0.007,0.9053417444229126
290,0.007,0.9051453471183777
291,0.007,0.9021995663642883
292,0.007,0.907698392868042
293,0.007,0.903967022895813
294,0.007,0.9063236713409424
295,0.007,0.9027886986732483
296,0.007,0.9047525525093079
297,0.007,0.9065200686454773
298,0.007,0.9094658493995667
299,0.007,0.9027886986732483
300,0.0075,0.904556155204773
301,0.0075,0.908091127872467
302,0.0075,0.9078947305679321
303,0.0075,0.9067164063453674
304,0.0075,0.9071092009544373
305,0.0075,0.9023959040641785
306,0.0075,0.9043598175048828
307,0.0075,0.9069128036499023
308,0.0075,0.9041634202003479
309,0.0075,0.904556155204773
310,0.0075,0.908287525177002
311,0.0075,0.9047525525093079
312,0.0075,0.9073055982589722
313,0.0075,0.9051453471183777
314,0.0075,0.9047525525093079
315,0.0075,0.908091127872467
316,0.0075,0.9055381417274475
317,0.0075,0.9063236713409424
318,0.0075,0.903967022895813
319,0.0075,0.9055381417274475
320,0.008,0.9073055982589722
321,0.008,0.9096622467041016
322,0.008,0.9053417444229126
323,0.008,0.9043598175048828
324,0.008,0.9065200686454773
325,0.008,0.9023959040641785
326,0.008,0.9047525525093079
327,0.008,0.9041634202003479
328,0.008,0.903377890586853
329,0.008,0.9075019955635071
330,0.008,0.9055381417274475
331,0.008,0.907698392868042
332,0.008,0.9067164063453674
333,0.008,0.9086803197860718
334,0.008,0.9051453471183777
335,0.008,0.9059308767318726
336,0.008,0.9061272740364075
337,0.008,0.9051453471183777
338,0.008,0.9071092009544373
339,0.008,0.9027886986732483
340,0.0085,0.9047525525093079
341,0.0085,0.9069128036499023
342,0.0085,0.903377890586853
343,0.0085,0.9010212421417236
344,0.0085,0.907698392868042
345,0.0085,0.9055381417274475
346,0.0085,0.907698392868042
347,0.0085,0.9029850959777832
348,0.0085,0.9041634202003479
349,0.0085,0.903967022895813
350,0.0085,0.9037706255912781
351,0.0085,0.9035742282867432
352,0.0085,0.9057344794273376
353,0.0085,0.9031814932823181
354,0.0085,0.9047525525093079
355,0.0085,0.9035742282867432
356,0.0085,0.9061272740364075
357,0.0085,0.9043598175048828
358,0.0085,0.9061272740364075
359,0.0085,0.903967022895813
360,0.009000000000000001,0.9057344794273376
361,0.009000000000000001,0.9023959040641785
362,0.009000000000000001,0.9061272740364075
363,0.009000000000000001,0.9059308767318726
364,0.009000000000000001,0.9059308767318726
365,0.009000000000000001,0.9049489498138428
366,0.009000000000000001,0.9051453471183777
367,0.009000000000000001,0.9063236713409424
368,0.009000000000000001,0.9063236713409424
369,0.009000000000000001,0.9078947305679321
370,0.009000000000000001,0.9061272740364075
371,0.009000000000000001,0.9021995663642883
372,0.009000000000000001,0.9063236713409424
373,0.009000000000000001,0.9043598175048828
374,0.009000000000000001,0.9023959040641785
375,0.009000000000000001,0.9010212421417236
376,0.009000000000000001,0.9053417444229126
377,0.009000000000000001,0.9059308767318726
378,0.009000000000000001,0.9059308767318726
379,0.009000000000000001,0.9043598175048828
380,0.0095,0.9027886986732483
381,0.0095,0.9031814932823181
382,0.0095,0.907698392868042
383,0.0095,0.9057344794273376
384,0.0095,0.9004320502281189
385,0.0095,0.9067164063453674
386,0.0095,0.9094658493995667
387,0.0095,0.9027886986732483
388,0.0095,0.9020031690597534
389,0.0095,0.9031814932823181
390,0.0095,0.908287525177002
391,0.0095,0.9041634202003479
392,0.0095,0.9073055982589722
393,0.0095,0.9047525525093079
394,0.0095,0.907698392868042
395,0.0095,0.9073055982589722
396,0.0095,0.9055381417274475
397,0.0095,0.9000393152236938
398,0.0095,0.9047525525093079
399,0.0095,0.9055381417274475
400,0.01,0.9008248448371887
401,0.01,0.9031814932823181
402,0.01,0.9059308767318726
403,0.01,0.9055381417274475
404,0.01,0.9018067717552185
405,0.01,0.9041634202003479
406,0.01,0.9027886986732483
407,0.01,0.9018067717552185
408,0.01,0.907698392868042
409,0.01,0.899646520614624
410,0.01,0.9029850959777832
411,0.01,0.9031814932823181
412,0.01,0.9059308767318726
413,0.01,0.903377890586853
414,0.01,0.9059308767318726
415,0.01,0.8986645936965942
416,0.01,0.9063236713409424
417,0.01,0.9025923013687134
418,0.01,0.9021995663642883
419,0.01,0.9043598175048828
420,0.0105,0.9031814932823181
421,0.0105,0.9018067717552185
422,0.0105,0.9020031690597534
423,0.0105,0.9041634202003479
424,0.0105,0.9020031690597534
425,0.0105,0.9008248448371887
426,0.0105,0.903377890586853
427,0.0105,0.9031814932823181
428,0.0105,0.9014139771461487
429,0.0105,0.9073055982589722
430,0.0105,0.9010212421417236
431,0.0105,0.9035742282867432
432,0.0105,0.9020031690597534
433,0.0105,0.9037706255912781
434,0.0105,0.9037706255912781
435,0.0105,0.9059308767318726
436,0.0105,0.9051453471183777
437,0.0105,0.903377890586853
438,0.0105,0.9020031690597534
439,0.0105,0.9000393152236938
440,0.011,0.8980754017829895
441,0.011,0.9037706255912781
442,0.011,0.903967022895813
443,0.011,0.9020031690597534
444,0.011,0.9029850959777832
445,0.011,0.9031814932823181
446,0.011,0.9035742282867432
447,0.011,0.9063236713409424
448,0.011,0.9037706255912781
449,0.011,0.9025923013687134
450,0.011,0.9006284475326538
451,0.011,0.903967022895813
452,0.011,0.9020031690597534
453,0.011,0.9059308767318726
454,0.011,0.9090730547904968
455,0.011,0.9063236713409424
456,0.011,0.9023959040641785
457,0.011,0.9057344794273376
458,0.011,0.9029850959777832
459,0.011,0.9027886986732483
460,0.0115,0.9020031690597534
461,0.0115,0.9014139771461487
462,0.0115,0.9006284475326538
463,0.0115,0.9035742282867432
464,0.0115,0.9016103744506836
465,0.0115,0.9018067717552185
466,0.0115,0.903377890586853
467,0.0115,0.9035742282867432
468,0.0115,0.9053417444229126
469,0.0115,0.9055381417274475
470,0.0115,0.900235652923584
471,0.0115,0.9010212421417236
472,0.0115,0.8998429179191589
473,0.0115,0.9020031690597534
474,0.0115,0.9029850959777832
475,0.0115,0.9006284475326538
476,0.0115,0.9016103744506836
477,0.0115,0.8978790640830994
478,0.0115,0.903377890586853
479,0.0115,0.9020031690597534
480,0.012,0.9037706255912781
481,0.012,0.8974862694740295
482,0.012,0.8965043425559998
483,0.012,0.9023959040641785
484,0.012,0.9047525525093079
485,0.012,0.9029850959777832
486,0.012,0.8986645936965942
487,0.012,0.9055381417274475
488,0.012,0.9016103744506836
489,0.012,0.9041634202003479
490,0.012,0.903967022895813
491,0.012,0.9018067717552185
492,0.012,0.8986645936965942
493,0.012,0.9053417444229126
494,0.012,0.8990573883056641
495,0.012,0.9047525525093079
496,0.012,0.9008248448371887
497,0.012,0.9037706255912781
498,0.012,0.9037706255912781
499,0.012,0.9049489498138428
500,0.0125,0.9014139771461487
501,0.0125,0.899646520614624
502,0.0125,0.8984681963920593
503,0.0125,0.9008248448371887
504,0.0125,0.9020031690597534
505,0.0125,0.9012176394462585
506,0.0125,0.9049489498138428
507,0.0125,0.9016103744506836
508,0.0125,0.9059308767318726
509,0.0125,0.9031814932823181
510,0.0125,0.9008248448371887
511,0.0125,0.9008248448371887
512,0.0125,0.9027886986732483
513,0.0125,0.9043598175048828
514,0.0125,0.9016103744506836
515,0.0125,0.9000393152236938
516,0.0125,0.9049489498138428
517,0.0125,0.9043598175048828
518,0.0125,0.9029850959777832
519,0.0125,0.903967022895813
520,0.013000000000000001,0.9018067717552185
521,0.013000000000000001,0.9059308767318726
522,0.013000000000000001,0.903967022895813
523,0.013000000000000001,0.903377890586853
524,0.013000000000000001,0.9043598175048828
525,0.013000000000000001,0.9031814932823181
526,0.013000000000000001,0.8984681963920593
527,0.013000000000000001,0.9023959040641785
528,0.013000000000000001,0.9008248448371887
529,0.013000000000000001,0.8982717990875244
530,0.013000000000000001,0.8992537260055542
531,0.013000000000000001,0.8961115479469299
532,0.013000000000000001,0.9004320502281189
533,0.013000000000000001,0.8994501233100891
534,0.013000000000000001,0.8968971371650696
535,0.013000000000000001,0.899646520614624
536,0.013000000000000001,0.9018067717552185
537,0.013000000000000001,0.9018067717552185
538,0.013000000000000001,0.9025923013687134
539,0.013000000000000001,0.899646520614624
540,0.0135,0.89552241563797
541,0.0135,0.9029850959777832
542,0.0135,0.9027886986732483
543,0.0135,0.8988609910011292
544,0.0135,0.8978790640830994
545,0.0135,0.8949332237243652
546,0.0135,0.8951296210289001
547,0.0135,0.9018067717552185
548,0.0135,0.9021995663642883
549,0.0135,0.9020031690597534
550,0.0135,0.9027886986732483
551,0.0135,0.9004320502281189
552,0.0135,0.9016103744506836
553,0.0135,0.8982717990875244
554,0.0135,0.9016103744506836
555,0.0135,0.903377890586853
556,0.0135,0.9014139771461487
557,0.0135,0.8984681963920593
558,0.0135,0.9008248448371887
559,0.0135,0.9016103744506836
560,0.014,0.8986645936965942
561,0.014,0.8968971371650696
562,0.014,0.8951296210289001
563,0.014,0.8965043425559998
564,0.014,0.8998429179191589
565,0.014,0.903377890586853
566,0.014,0.8994501233100891
567,0.014,0.8970934748649597
568,0.014,0.9008248448371887
569,0.014,0.8949332237243652
570,0.014,0.9029850959777832
571,0.014,0.8984681963920593
572,0.014,0.9010212421417236
573,0.014,0.8961115479469299
574,0.014,0.9004320502281189
575,0.014,0.8974862694740295
576,0.014,0.9043598175048828
577,0.014,0.8984681963920593
578,0.014,0.9018067717552185
579,0.014,0.9043598175048828
580,0.0145,0.8984681963920593
581,0.0145,0.9023959040641785
582,0.0145,0.8967007398605347
583,0.0145,0.8986645936965942
584,0.0145,0.8970934748649597
585,0.0145,0.8970934748649597
586,0.0145,0.8992537260055542
587,0.0145,0.9006284475326538
588,0.0145,0.9016103744506836
589,0.0145,0.8980754017829895
590,0.0145,0.8988609910011292
591,0.0145,0.900235652923584
592,0.0145,0.8986645936965942
593,0.0145,0.9053417444229126
594,0.0145,0.8951296210289001
595,0.0145,0.8945404887199402
596,0.0145,0.8978790640830994
597,0.0145,0.8994501233100891
598,0.0145,0.8978790640830994
599,0.0145,0.8992537260055542
600,0.015,0.8984681963920593
601,0.015,0.8986645936965942
602,0.015,0.8988609910011292
603,0.015,0.8947368860244751
604,0.015,0.8978790640830994
605,0.015,0.8990573883056641
606,0.015,0.899646520614624
607,0.015,0.8970934748649597
608,0.015,0.8967007398605347
609,0.015,0.9014139771461487
610,0.015,0.8961115479469299
611,0.015,0.8978790640830994
612,0.015,0.8967007398605347
613,0.015,0.8937548995018005
614,0.015,0.8933621644973755
615,0.015,0.8998429179191589
616,0.015,0.8970934748649597
617,0.015,0.8984681963920593
618,0.015,0.8965043425559998
619,0.015,0.9016103744506836
620,0.0155,0.903377890586853
621,0.0155,0.8980754017829895
622,0.0155,0.9012176394462585
623,0.0155,0.8984681963920593
624,0.0155,0.8957188129425049
625,0.0155,0.8923802375793457
626,0.0155,0.8978790640830994
627,0.0155,0.8939512968063354
628,0.0155,0.8984681963920593
629,0.0155,0.8970934748649597
630,0.0155,0.8967007398605347
631,0.0155,0.8929693698883057
632,0.0155,0.8998429179191589
633,0.0155,0.8980754017829895
634,0.0155,0.8949332237243652
635,0.0155,0.8992537260055542
636,0.0155,0.8945404887199402
637,0.0155,0.8953260183334351
638,0.0155,0.9000393152236938
639,0.0155,0.900235652923584
640,0.016,0.8933621644973755
641,0.016,0.8929693698883057
642,0.016,0.8957188129425049
643,0.016,0.8980754017829895
644,0.016,0.8957188129425049
645,0.016,0.8913983106613159
646,0.016,0.8990573883056641
647,0.016,0.8925766348838806
648,0.016,0.8949332237243652
649,0.016,0.8967007398605347
650,0.016,0.8961115479469299
651,0.016,0.8970934748649597
652,0.016,0.9012176394462585
653,0.016,0.8943440914154053
654,0.016,0.8925766348838806
655,0.016,0.8961115479469299
656,0.016,0.895915150642395
657,0.016,0.8976826667785645
658,0.016,0.8986645936965942
659,0.016,0.8925766348838806
660,0.0165,0.8965043425559998
661,0.0165,0.8972898721694946
662,0.0165,0.8968971371650696
663,0.0165,0.8923802375793457
664,0.0165,0.8925766348838806
665,0.0165,0.8947368860244751
666,0.0165,0.9008248448371887
667,0.0165,0.8935585618019104
668,0.0165,0.8943440914154053
669,0.0165,0.8900235891342163
670,0.0165,0.89552241563797
671,0.0165,0.8986645936965942
672,0.0165,0.8994501233100891
673,0.0165,0.8929693698883057
674,0.0165,0.8957188129425049
675,0.0165,0.8937548995018005
676,0.0165,0.8929693698883057
677,0.0165,0.8947368860244751
678,0.0165,0.8968971371650696
679,0.0165,0.8963079452514648
680,0.017,0.8994501233100891
681,0.017,0.8919874429702759
682,0.017,0.8913983106613159
683,0.017,0.8943440914154053
684,0.017,0.8927729725837708
685,0.017,0.8947368860244751
686,0.017,0.8921838402748108
687,0.017,0.8949332237243652
688,0.017,0.8961115479469299
689,0.017,0.8929693698883057
690,0.017,0.8947368860244751
691,0.017,0.8943440914154053
692,0.017,0.89552241563797
693,0.017,0.8961115479469299
694,0.017,0.8967007398605347
695,0.017,0.8906127214431763
696,0.017,0.8931657671928406
697,0.017,0.8972898721694946
698,0.017,0.8935585618019104
699,0.017,0.8961115479469299
700,0.0175,0.8888452649116516
701,0.0175,0.8904163837432861
702,0.0175,0.8933621644973755
703,0.0175,0.8961115479469299
704,0.0175,0.8943440914154053
705,0.0175,0.8951296210289001
706,0.0175,0.8910055160522461
707,0.0175,0.8941476941108704
708,0.0175,0.891791045665741
709,0.0175,0.8919874429702759
710,0.0175,0.8947368860244751
711,0.0175,0.8961115479469299
712,0.0175,0.8965043425559998
713,0.0175,0.8906127214431763
714,0.0175,0.8929693698883057
715,0.0175,0.8968971371650696
716,0.0175,0.8902199864387512
717,0.0175,0.8925766348838806
718,0.0175,0.895915150642395
719,0.0175,0.8963079452514648
720,0.018000000000000002,0.8921838402748108
721,0.018000000000000002,0.8984681963920593
722,0.018000000000000002,0.8929693698883057
723,0.018000000000000002,0.8925766348838806
724,0.018000000000000002,0.8939512968063354
725,0.018000000000000002,0.8923802375793457
726,0.018000000000000002,0.8864886164665222
727,0.018000000000000002,0.8970934748649597
728,0.018000000000000002,0.8908091187477112
729,0.018000000000000002,0.8919874429702759
730,0.018000000000000002,0.8908091187477112
731,0.018000000000000002,0.8951296210289001
732,0.018000000000000002,0.8896307945251465
733,0.018000000000000002,0.895915150642395
734,0.018000000000000002,0.8927729725837708
735,0.018000000000000002,0.8908091187477112
736,0.018000000000000002,0.8933621644973755
737,0.018000000000000002,0.8900235891342163
738,0.018000000000000002,0.8902199864387512
739,0.018000000000000002,0.89552241563797
740,0.0185,0.8937548995018005
741,0.0185,0.8884524703025818
742,0.0185,0.8921838402748108
743,0.0185,0.8957188129425049
744,0.0185,0.8892380595207214
745,0.0185,0.8963079452514648
746,0.0185,0.8902199864387512
747,0.0185,0.8892380595207214
748,0.0185,0.8931657671928406
749,0.0185,0.8902199864387512
750,0.0185,0.8935585618019104
751,0.0185,0.8941476941108704
752,0.0185,0.8878633379936218
753,0.0185,0.8921838402748108
754,0.0185,0.8896307945251465
755,0.0185,0.8884524703025818
756,0.0185,0.8927729725837708
757,0.0185,0.8906127214431763
758,0.0185,0.8974862694740295
759,0.0185,0.8902199864387512
760,0.019,0.8845247626304626
761,0.019,0.8858994841575623
762,0.019,0.8882561326026917
763,0.019,0.8898271918296814
764,0.019,0.887077808380127
765,0.019,0.8884524703025818
766,0.019,0.8900235891342163
767,0.019,0.8898271918296814
768,0.019,0.8941476941108704
769,0.019,0.8898271918296814
770,0.019,0.8878633379936218
771,0.019,0.8908091187477112
772,0.019,0.8878633379936218
773,0.019,0.8910055160522461
774,0.019,0.891791045665741
775,0.019,0.8902199864387512
776,0.019,0.8919874429702759
777,0.019,0.891201913356781
778,0.019,0.8904163837432861
779,0.019,0.891594648361206
780,0.0195,0.8894343972206116
781,0.0195,0.8864886164665222
782,0.0195,0.8935585618019104
783,0.0195,0.8880597352981567
784,0.0195,0.883150041103363
785,0.0195,0.891594648361206
786,0.0195,0.8894343972206116
787,0.0195,0.8904163837432861
788,0.0195,0.887077808380127
789,0.0195,0.8851138949394226
790,0.0195,0.887470543384552
791,0.0195,0.8837392330169678
792,0.0195,0.8886488676071167
793,0.0195,0.887077808380127
794,0.0195,0.8904163837432861
795,0.0195,0.8900235891342163
796,0.0195,0.8853102922439575
797,0.0195,0.8925766348838806
798,0.0195,0.8880597352981567
799,0.0195,0.8890416622161865
800,0.02,0.8878633379936218
801,0.02,0.8880597352981567
802,0.02,0.8921838402748108
803,0.02,0.8805970549583435
804,0.02,0.8902199864387512
805,0.02,0.8772584795951843
806,0.02,0.883150041103363
807,0.02,0.8888452649116516
808,0.02,0.8910055160522461
809,0.02,0.8862922191619873
810,0.02,0.8898271918296814
811,0.02,0.8933621644973755
812,0.02,0.8864886164665222
813,0.02,0.886881411075592
814,0.02,0.8857030868530273
815,0.02,0.8890416622161865
816,0.02,0.8851138949394226
817,0.02,0.8878633379936218
818,0.02,0.8858994841575623
819,0.02,0.8880597352981567
820,0.0205,0.8858994841575623
821,0.0205,0.8821681141853333
822,0.0205,0.8876669406890869
823,0.0205,0.887077808380127
824,0.0205,0.883346438407898
825,0.0205,0.8805970549583435
826,0.0205,0.8890416622161865
827,0.0205,0.8835428357124329
828,0.0205,0.8894343972206116
829,0.0205,0.887077808380127
830,0.0205,0.8864886164665222
831,0.0205,0.8855066895484924
832,0.0205,0.8862922191619873
833,0.0205,0.8839356303215027
834,0.0205,0.8890416622161865
835,0.0205,0.8813825845718384
836,0.0205,0.8866850137710571
837,0.0205,0.8898271918296814
838,0.0205,0.8855066895484924
839,0.0205,0.8843283653259277
840,0.021,0.8788295388221741
841,0.021,0.8888452649116516
842,0.021,0.8896307945251465
843,0.021,0.8786331415176392
844,0.021,0.8847211599349976
845,0.021,0.8774548768997192
846,0.021,0.8811861872673035
847,0.021,0.8811861872673035
848,0.021,0.8839356303215027
849,0.021,0.8809897899627686
850,0.021,0.8723487854003906
851,0.021,0.8858994841575623
852,0.021,0.8819717168807983
853,0.021,0.8843283653259277
854,0.021,0.886881411075592
855,0.021,0.8829536437988281
856,0.021,0.8778476119041443
857,0.021,0.8733307123184204
858,0.021,0.8855066895484924
859,0.021,0.891594648361206
860,0.021500000000000002,0.8772584795951843
861,0.021500000000000002,0.8800078630447388
862,0.021500000000000002,0.8892380595207214
863,0.021500000000000002,0.8792223334312439
864,0.021500000000000002,0.8766692876815796
865,0.021500000000000002,0.8743126392364502
866,0.021500000000000002,0.8707777261734009
867,0.021500000000000002,0.8776512145996094
868,0.021500000000000002,0.8798114657402039
869,0.021500000000000002,0.8800078630447388
870,0.021500000000000002,0.8829536437988281
871,0.021500000000000002,0.8823645114898682
872,0.021500000000000002,0.8857030868530273
873,0.021500000000000002,0.8878633379936218
