Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Unmatched ".
Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Namespace(background_frequency=0.8, background_volume=0.1, batch_size=100, canonical_testing=False, cs=0.1, dataloader_num_workers=8, dataset_path_test='data.nosync/speech_commands_test_set_v0.02', dataset_path_train='data.nosync/speech_commands_v0.02', drop_p=0.125, finetuning_epochs=10000, gain_blocks=2, hidden=108, hop_length=320, l2=0.01, learning_rate='0.002,0.0005,0.00008', max_w=0.2, method=1, n_mfcc=40, n_msb=4, noise_injectionI=0.25, noise_injectionT=0.25, pact_a=True, quant_actMVM=6, quant_actNM=8, quant_inp=4, quant_w=None, random_seed=235899598, rows_bias=1.2000000000000002, sample_rate=16000, silence_percentage=0.1, testing_percentage=10, time_shift_ms=100.0, training_steps='10000,10000,200', unknown_percentage=0.1, validation_percentage=10, win_length=641, word_list=['yes', 'no', 'up', 'down', 'left', 'right', 'on', 'off', 'stop', 'go', 'unknown', 'silence'])
e8fd9322-3b55-44ce-badb-74d42e9ad132
Start training with DropConnect:
Epoch     Train Loss  Train Acc  Vali. Acc  Time (s) Cosine
00000     3.5508      0.0600     0.0797     18.1618   0.4322
00100     2.0219      0.3000     0.1589     70.5325   0.2684
00200     1.7336      0.4600     0.2219     70.0944   0.1579
00300     1.3336      0.6100     0.2956     70.2151   0.0932
00400     1.1813      0.6700     0.3433     69.8145   0.0520
00500     0.8903      0.7200     0.3978     69.9343   0.0239
00600     1.0433      0.6600     0.3721     70.9976   0.0025
00700     0.8974      0.6900     0.4125     70.3731   0.0000
00800     0.8875      0.7400     0.4423     73.0687   0.0000
00900     0.7812      0.8100     0.4275     72.7617   0.0000
01000     0.9672      0.6800     0.4806     73.0639   0.0000
01100     0.9575      0.6800     0.4602     71.7975   0.0000
01200     0.9678      0.6600     0.4682     71.0247   0.0000
01300     0.8308      0.7400     0.5009     72.1251   0.0000
01400     0.8021      0.7500     0.5009     72.0816   0.0000
01500     0.8295      0.7300     0.4932     71.9246   0.0000
01600     0.7143      0.7800     0.4792     69.2324   0.0000
01700     1.2072      0.6600     0.5254     72.1543   0.0000
01800     0.7650      0.7600     0.5290     72.0171   0.0000
01900     1.0702      0.6800     0.4943     71.4420   0.0001
02000     0.8705      0.7000     0.4812     70.3249   0.0000
