Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Unmatched ".
Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Namespace(background_frequency=0.8, background_volume=0.1, batch_size=100, canonical_testing=False, cs=0.1, dataloader_num_workers=8, dataset_path_test='data.nosync/speech_commands_test_set_v0.02', dataset_path_train='data.nosync/speech_commands_v0.02', drop_p=0.125, finetuning_epochs=10000, gain_blocks=2, hidden=108, hop_length=320, l2=0.01, learning_rate='0.002,0.0005,0.00008', max_w=0.2, method=1, n_mfcc=40, n_msb=4, noise_injectionI=0.2, noise_injectionT=0.2, pact_a=True, quant_actMVM=6, quant_actNM=8, quant_inp=4, quant_w=None, random_seed=8627169, rows_bias=1.2000000000000002, sample_rate=16000, silence_percentage=0.1, testing_percentage=10, time_shift_ms=100.0, training_steps='10000,10000,200', unknown_percentage=0.1, validation_percentage=10, win_length=641, word_list=['yes', 'no', 'up', 'down', 'left', 'right', 'on', 'off', 'stop', 'go', 'unknown', 'silence'])
8755a74f-3363-452b-b140-e157b113cff8
Start training with DropConnect:
Epoch     Train Loss  Train Acc  Vali. Acc  Time (s) Cosine
00000     3.4456      0.0400     0.0792     16.4752   0.4331
00100     2.0835      0.3500     0.2227     52.2089   0.2706
00200     1.5323      0.5000     0.3039     51.7096   0.1574
00300     1.6192      0.5100     0.3626     53.3688   0.0907
00400     1.2226      0.5600     0.4015     51.2977   0.0505
00500     1.3937      0.5400     0.4980     52.7725   0.0232
00600     1.1392      0.6200     0.4772     54.2024   0.0034
00700     0.8428      0.7100     0.4848     51.5042   0.0001
00800     0.7608      0.7500     0.5223     51.7475   0.0000
00900     1.0125      0.6300     0.5340     57.1390   0.0000
01000     1.0981      0.6000     0.5691     52.1349   0.0000
01100     1.0358      0.7000     0.5696     52.0193   0.0000
01200     0.9331      0.7200     0.5618     56.2342   0.0000
01300     0.8620      0.7400     0.5615     53.3391   0.0000
01400     0.7065      0.7900     0.5675     53.9464   0.0000
01500     0.8099      0.7400     0.6234     54.4042   0.0000
01600     0.7309      0.7700     0.5986     51.5802   0.0000
01700     0.9070      0.6400     0.5678     52.6823   0.0000
01800     0.9999      0.6300     0.6308     55.6009   0.0000
01900     0.9988      0.6900     0.6521     54.9517   0.0000
02000     0.9928      0.6900     0.6325     52.0111   0.0000
02100     0.8399      0.7400     0.6095     53.9177   0.0000
02200     0.8641      0.6800     0.6245     54.5876   0.0000
02300     0.7795      0.8100     0.6442     54.3151   0.0001
02400     0.7505      0.7800     0.6300     51.1591   0.0000
02500     0.7806      0.7200     0.5918     51.3131   0.0000
02600     0.8226      0.6800     0.6088     51.6859   0.0000
02700     0.7367      0.7500     0.6230     51.3862   0.0000
02800     0.6696      0.7900     0.6333     52.3506   0.0000
02900     0.8474      0.7100     0.6158     51.5351   0.0000
03000     0.6560      0.8200     0.6383     52.6013   0.0000
03100     0.7626      0.7700     0.6103     51.7062   0.0000
03200     0.8512      0.7000     0.6133     52.4939   0.0000
03300     0.8665      0.7400     0.6268     51.4498   0.0000
03400     0.9082      0.7100     0.6122     55.3230   0.0000
03500     0.6800      0.7600     0.6118     56.5186   0.0000
03600     0.7712      0.7500     0.6288     56.0264   0.0000
03700     0.7004      0.7600     0.5974     52.8618   0.0000
03800     0.6985      0.7700     0.6226     55.5623   0.0000
03900     0.7151      0.7800     0.6390     51.3884   0.0000
04000     0.8477      0.7100     0.6248     51.4908   0.0000
04100     0.8027      0.7600     0.6151     52.7293   0.0000
04200     0.7753      0.7600     0.6193     53.5903   0.0000
04300     0.6286      0.8000     0.6494     53.1030   0.0000
04400     0.5337      0.8600     0.6353     53.5175   0.0000
04500     0.6583      0.8300     0.6274     52.8506   0.0000
04600     0.8912      0.7000     0.6565     56.4479   0.0000
04700     0.6767      0.7700     0.6508     53.5285   0.0000
04800     0.6517      0.7500     0.6537     52.6959   0.0000
04900     0.6996      0.7600     0.6428     52.2700   0.0000
05000     0.7917      0.7800     0.7026     54.0939   0.0000
05100     0.5162      0.8300     0.6536     55.4427   0.0000
05200     0.7063      0.7700     0.6509     51.8587   0.0000
05300     0.6572      0.7800     0.6472     52.4292   0.0000
05400     0.7563      0.7600     0.6434     53.9971   0.0000
05500     0.7888      0.7900     0.6557     51.1946   0.0000
05600     0.9270      0.7100     0.6908     55.6947   0.0000
05700     0.6963      0.7900     0.6813     56.2546   0.0000
05800     0.7788      0.7700     0.6664     52.3310   0.0000
05900     0.5587      0.8500     0.6667     51.8762   0.0000
06000     0.5397      0.8400     0.6498     55.4394   0.0000
06100     0.6280      0.7800     0.6495     51.8169   0.0000
06200     0.6950      0.7800     0.6550     53.9344   0.0000
06300     0.6249      0.7900     0.6674     52.5435   0.0000
06400     0.5856      0.7800     0.6588     55.0377   0.0000
06500     0.7859      0.7200     0.6745     53.8881   0.0000
06600     0.5211      0.8800     0.6579     51.6633   0.0000
06700     0.5485      0.8700     0.6503     55.0649   0.0000
06800     0.7149      0.8000     0.6792     53.8720   0.0000
06900     0.5516      0.8300     0.6749     54.9473   0.0000
07000     0.8006      0.7500     0.6528     56.7338   0.0000
07100     0.5723      0.8200     0.6816     53.0028   0.0000
07200     0.6958      0.7800     0.6795     54.0324   0.0000
07300     0.4578      0.8600     0.6762     56.1033   0.0000
07400     0.8349      0.7600     0.6937     57.4817   0.0000
07500     0.7368      0.7400     0.6629     56.2816   0.0000
07600     0.6322      0.8000     0.6722     54.3436   0.0000
07700     0.6899      0.8100     0.6715     57.1036   0.0000
07800     0.5985      0.8600     0.6938     52.0339   0.0000
07900     0.5439      0.8300     0.6757     52.1694   0.0000
08000     0.6157      0.8100     0.6821     54.1516   0.0000
08100     0.6617      0.7600     0.6989     54.0495   0.0000
