Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Unmatched ".
Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Namespace(background_frequency=0.8, background_volume=0.1, batch_size=100, canonical_testing=False, cs=0.1, dataloader_num_workers=8, dataset_path_test='data.nosync/speech_commands_test_set_v0.02', dataset_path_train='data.nosync/speech_commands_v0.02', drop_p=0.125, finetuning_epochs=10000, gain_blocks=2, hidden=108, hop_length=320, l2=0.01, learning_rate='0.002,0.0005,0.00008', max_w=0.2, method=1, n_mfcc=40, n_msb=4, noise_injectionI=0.3, noise_injectionT=0.3, pact_a=True, quant_actMVM=6, quant_actNM=8, quant_inp=4, quant_w=None, random_seed=193012823, rows_bias=1.2000000000000002, sample_rate=16000, silence_percentage=0.1, testing_percentage=10, time_shift_ms=100.0, training_steps='10000,10000,200', unknown_percentage=0.1, validation_percentage=10, win_length=641, word_list=['yes', 'no', 'up', 'down', 'left', 'right', 'on', 'off', 'stop', 'go', 'unknown', 'silence'])
02dada12-f0a3-4d94-85d6-11e7ab5d9b82
Start training with DropConnect:
Epoch     Train Loss  Train Acc  Vali. Acc  Time (s) Cosine
00000     3.3596      0.0900     0.0839     16.8894   0.4327
00100     2.2082      0.2600     0.1553     52.2299   0.2722
00200     1.5858      0.5100     0.1721     52.3492   0.1601
00300     1.2952      0.5800     0.1909     55.5168   0.0907
00400     1.1752      0.6200     0.2772     56.5483   0.0480
00500     1.2171      0.6000     0.2467     54.6452   0.0202
00600     1.1566      0.6200     0.2667     52.4136   0.0002
00700     1.0832      0.6700     0.2968     56.0874   0.0000
00800     0.8763      0.7600     0.3305     53.2315   0.0000
00900     1.1062      0.6400     0.3196     52.6792   0.0000
01000     0.8145      0.7600     0.3503     60.5012   0.0000
01100     1.0568      0.6800     0.3596     52.1907   0.0000
01200     0.7532      0.8100     0.3674     52.4126   0.0000
01300     0.8931      0.6900     0.3788     55.3779   0.0000
01400     0.7933      0.7400     0.3853     53.4634   0.0000
01500     0.9377      0.7000     0.4184     53.1128   0.0000
01600     0.8302      0.7400     0.3927     56.1680   0.0000
01700     0.8492      0.7100     0.4076     54.1267   0.0000
01800     0.9794      0.7000     0.3972     52.8350   0.0000
01900     1.0058      0.7200     0.4342     52.2967   0.0000
02000     0.7626      0.7400     0.4230     52.6540   0.0000
02100     0.7813      0.7500     0.4298     53.4140   0.0000
02200     0.8311      0.7800     0.4110     56.6277   0.0000
02300     0.8937      0.7300     0.4250     52.7796   0.0000
02400     0.8940      0.7200     0.4498     56.0723   0.0000
02500     0.6750      0.8000     0.4067     55.5827   0.0000
02600     0.7287      0.7800     0.4190     54.8880   0.0000
02700     0.8355      0.7000     0.4465     56.5085   0.0000
02800     0.7285      0.7800     0.4535     54.4257   0.0000
02900     0.8202      0.7700     0.4304     52.9918   0.0000
03000     0.7751      0.7800     0.4716     52.7279   0.0000
03100     0.7958      0.7500     0.4547     55.1858   0.0000
03200     0.5906      0.8000     0.4551     56.4281   0.0000
03300     0.9448      0.6700     0.4326     52.6840   0.0000
03400     0.7344      0.7500     0.4598     51.5449   0.0000
03500     0.8087      0.6900     0.4443     51.8941   0.0000
03600     0.7234      0.7900     0.4776     52.2203   0.0000
03700     0.6510      0.7900     0.4639     52.8567   0.0000
03800     0.6003      0.8000     0.5208     55.7041   0.0000
03900     0.8510      0.7900     0.5064     54.9691   0.0000
04000     0.7003      0.7900     0.4951     55.1944   0.0000
04100     0.7600      0.7500     0.4918     52.7010   0.0000
04200     0.7420      0.7700     0.5019     52.7319   0.0000
04300     0.6560      0.8000     0.4943     51.8493   0.0000
04400     0.7644      0.7600     0.4684     54.1852   0.0000
04500     0.7265      0.7200     0.4960     54.3310   0.0000
04600     0.6015      0.8300     0.5240     51.7232   0.0000
04700     0.7384      0.7700     0.4943     52.6522   0.0000
04800     0.5955      0.8100     0.5020     54.9245   0.0000
04900     0.7430      0.7800     0.5133     52.6911   0.0000
05000     0.9874      0.6700     0.4992     57.6176   0.0000
05100     0.5908      0.8300     0.5318     53.1161   0.0000
05200     0.7844      0.7400     0.5285     53.3905   0.0000
05300     0.7037      0.7500     0.4788     56.9465   0.0000
05400     0.5460      0.8500     0.5204     52.4547   0.0000
05500     0.8365      0.7000     0.5254     55.2689   0.0000
05600     0.6901      0.7800     0.5155     55.5931   0.0000
05700     0.6241      0.8200     0.5257     57.4468   0.0000
05800     0.4433      0.8700     0.5717     53.1088   0.0000
05900     0.6629      0.8000     0.5185     51.8222   0.0000
06000     0.6141      0.8300     0.5478     52.4754   0.0000
06100     0.5688      0.7800     0.5618     51.4924   0.0000
06200     0.5717      0.8500     0.5079     51.9338   0.0000
06300     0.5901      0.8100     0.5594     52.4094   0.0000
06400     0.8414      0.7500     0.5626     57.5378   0.0000
06500     0.6254      0.8100     0.5288     54.1980   0.0000
06600     0.8782      0.6900     0.5136     53.7170   0.0000
06700     0.5856      0.8300     0.5103     53.5215   0.0000
06800     0.5227      0.8500     0.5742     52.7512   0.0000
06900     0.6414      0.7900     0.5267     52.4089   0.0000
07000     0.6777      0.8300     0.5478     56.5010   0.0000
07100     0.6522      0.8000     0.5562     52.9242   0.0000
07200     0.6258      0.7800     0.5240     54.8064   0.0000
07300     0.6081      0.7700     0.5131     52.4088   0.0000
07400     0.6745      0.7700     0.5411     54.3241   0.0000
07500     0.6738      0.7100     0.5276     52.8337   0.0000
07600     0.5566      0.8100     0.4910     55.1414   0.0000
07700     0.5902      0.8000     0.5372     56.0442   0.0000
07800     0.7001      0.8100     0.4805     54.0462   0.0000
07900     0.5784      0.7800     0.5538     57.3548   0.0000
08000     0.6596      0.7900     0.5541     54.0955   0.0000
08100     0.6279      0.8200     0.5298     53.9655   0.0000
08200     0.5194      0.8200     0.5525     55.9388   0.0000
08300     0.5514      0.8300     0.5281     55.5555   0.0000
08400     0.8139      0.7600     0.5391     53.4367   0.0000
08500     0.7602      0.7600     0.5808     56.4555   0.0000
08600     0.7683      0.7400     0.5437     54.3157   0.0000
08700     0.5709      0.8100     0.5648     52.6689   0.0000
08800     0.7265      0.7800     0.5678     55.2597   0.0000
08900     0.5612      0.8400     0.5769     54.0227   0.0000
09000     0.5464      0.8200     0.5524     54.0600   0.0000
09100     0.5475      0.7900     0.5665     54.6509   0.0000
09200     0.6243      0.8000     0.5621     54.3065   0.0000
09300     0.4775      0.8800     0.5790     55.4163   0.0000
09400     0.5889      0.8000     0.5425     55.7147   0.0000
09500     0.4908      0.8400     0.5660     55.8346   0.0000
09600     0.3705      0.9000     0.5397     52.6191   0.0000
09700     0.4770      0.8700     0.5672     51.9377   0.0000
09800     0.7618      0.7800     0.5414     52.1395   0.0000
09900     0.4788      0.8600     0.5528     52.7969   0.0000
10000     0.5317      0.8500     0.5888     52.0653   0.0000
10100     0.6801      0.7900     0.5953     54.9385   0.0000
10200     0.6626      0.8300     0.5748     55.1986   0.0000
10300     0.6105      0.7900     0.5785     53.3994   0.0000
10400     0.4243      0.8500     0.5748     52.4134   0.0000
10500     0.4770      0.8500     0.5673     55.5180   0.0000
10600     0.5557      0.8300     0.5674     55.9487   0.0000
10700     0.2957      0.9100     0.5748     54.4805   0.0000
10800     0.5230      0.8000     0.5750     53.8539   0.0000
10900     0.6971      0.8200     0.5686     56.9183   0.0000
11000     0.5103      0.8300     0.5727     55.4697   0.0000
11100     0.6419      0.7500     0.5605     51.6955   0.0000
11200     0.5167      0.8300     0.5513     51.7215   0.0000
11300     0.5546      0.8400     0.5644     51.7953   0.0000
11400     0.6749      0.7700     0.5797     53.6174   0.0000
11500     0.5146      0.8400     0.5527     54.1856   0.0000
11600     0.4584      0.8600     0.5690     56.0280   0.0000
11700     0.3870      0.9100     0.5664     54.8740   0.0000
11800     0.6105      0.8000     0.5874     56.6940   0.0000
11900     0.4910      0.8400     0.5724     54.6581   0.0000
12000     0.3599      0.8900     0.5592     57.0167   0.0000
12100     0.6023      0.8300     0.5862     54.3020   0.0000
12200     0.4666      0.8500     0.5611     54.2252   0.0000
12300     0.5967      0.8400     0.5494     54.1892   0.0000
12400     0.4725      0.8200     0.5497     52.8516   0.0000
12500     0.6131      0.8000     0.5633     52.6458   0.0000
12600     0.6755      0.8000     0.5676     55.2052   0.0000
12700     0.4375      0.8800     0.5658     52.2368   0.0000
12800     0.4877      0.8400     0.5796     59.3829   0.0000
12900     0.5229      0.8100     0.5678     56.0168   0.0000
13000     0.4298      0.8400     0.5664     55.6949   0.0000
13100     0.5523      0.8300     0.5938     58.1946   0.0000
13200     0.5230      0.8800     0.6265     53.9110   0.0000
13300     0.6455      0.7800     0.5773     54.0767   0.0000
13400     0.7369      0.7800     0.5856     53.8627   0.0000
13500     0.7034      0.7500     0.5850     53.9073   0.0000
13600     0.5987      0.8200     0.5898     53.3456   0.0000
13700     0.5892      0.8000     0.5631     53.5790   0.0000
13800     0.5270      0.8400     0.5704     53.0884   0.0000
13900     0.4871      0.8800     0.5773     53.4552   0.0000
14000     0.5758      0.8300     0.5840     53.4597   0.0000
14100     0.5077      0.8300     0.5950     53.8862   0.0000
14200     0.5420      0.8300     0.5830     53.0049   0.0000
14300     0.5243      0.8200     0.5793     56.9410   0.0000
14400     0.4619      0.8100     0.5799     55.5442   0.0000
14500     0.4836      0.8800     0.5696     52.4204   0.0000
14600     0.4265      0.8600     0.5997     56.0430   0.0000
14700     0.5239      0.8400     0.6000     58.0332   0.0000
14800     0.5334      0.8100     0.5817     57.4780   0.0000
14900     0.4396      0.8700     0.5815     55.8311   0.0000
15000     0.4486      0.8500     0.5825     54.4797   0.0000
15100     0.6245      0.8100     0.5657     53.2373   0.0000
15200     0.4056      0.8700     0.5843     52.5886   0.0000
15300     0.6054      0.7900     0.5992     52.2971   0.0000
15400     0.6949      0.7700     0.5797     53.0517   0.0000
15500     0.4213      0.8700     0.5720     52.3355   0.0000
15600     0.4601      0.9100     0.5821     56.2845   0.0000
15700     0.5797      0.8300     0.6050     52.2953   0.0000
15800     0.5522      0.8400     0.5638     54.7924   0.0000
15900     0.3326      0.9000     0.5731     54.8348   0.0000
16000     0.3647      0.9000     0.5633     52.5022   0.0000
16100     0.5998      0.8000     0.5954     53.3198   0.0000
16200     0.4897      0.8900     0.5858     53.9648   0.0000
16300     0.6335      0.7700     0.5771     56.1371   0.0000
16400     0.4848      0.8600     0.5921     52.8958   0.0000
16500     0.4691      0.8500     0.5908     51.7914   0.0000
16600     0.6607      0.7900     0.5891     56.1197   0.0000
16700     0.4630      0.8300     0.5797     55.8025   0.0000
16800     0.5088      0.8300     0.5886     52.9527   0.0000
16900     0.4319      0.8900     0.5955     52.4014   0.0000
17000     0.4225      0.8600     0.5674     55.1511   0.0000
17100     0.4074      0.8900     0.5663     55.6996   0.0000
17200     0.4471      0.8600     0.5784     56.3089   0.0000
17300     0.4392      0.8700     0.5614     53.8392   0.0000
17400     0.4605      0.8600     0.5844     51.9539   0.0000
17500     0.6072      0.7900     0.5924     53.1900   0.0000
17600     0.6073      0.8000     0.5733     52.5457   0.0000
17700     0.7119      0.8100     0.5557     52.8676   0.0000
17800     0.6220      0.8100     0.5424     52.4404   0.0000
17900     0.4553      0.8400     0.5721     54.4724   0.0000
18000     0.4353      0.8500     0.5856     53.7002   0.0000
18100     0.4332      0.8700     0.5640     53.9292   0.0000
18200     0.4344      0.8600     0.5594     55.6409   0.0000
18300     0.5580      0.8800     0.5734     56.5145   0.0000
18400     0.4349      0.9100     0.5917     53.1247   0.0000
18500     0.6404      0.8200     0.5629     54.0035   0.0000
18600     0.4181      0.8800     0.5912     54.3476   0.0000
18700     0.4888      0.8300     0.5664     52.6046   0.0000
18800     0.4049      0.8600     0.5927     54.5687   0.0000
18900     0.5614      0.7800     0.5748     52.8883   0.0000
19000     0.5789      0.7800     0.5819     54.2787   0.0000
19100     0.4913      0.8600     0.5658     52.8085   0.0000
19200     0.6238      0.8300     0.5526     56.6458   0.0000
19300     0.4261      0.8900     0.5759     55.5564   0.0000
19400     0.3157      0.9000     0.5729     53.7947   0.0000
19500     0.3724      0.8900     0.5885     53.5286   0.0000
19600     0.4768      0.8500     0.5673     57.9896   0.0000
19700     0.4515      0.8200     0.5830     54.8660   0.0000
19800     0.4229      0.8200     0.5855     59.5942   0.0000
19900     0.4930      0.8800     0.5533     60.7497   0.0000
20000     0.5066      0.8600     0.5698     53.1676   0.0000
20100     0.5293      0.8300     0.5679     57.5857   0.0000
20199     0.6690      0.7800     0.5680     54.3446   0.0000
Start finetuning with noise:
Epoch     Train Loss  Train Acc  Vali. Acc  Time (s)
00000     1.6904      0.5100     0.5743     13.7311   0.0000
00100     0.8420      0.7600     0.7333     52.0431   0.0000
00200     0.7561      0.7600     0.7515     57.3866   0.0000
00300     0.9132      0.6900     0.7667     52.4690   0.0000
00400     0.8692      0.7100     0.7762     52.4723   0.0000
00500     0.7990      0.7800     0.7819     60.3359   0.0000
00600     0.5600      0.8600     0.7757     52.4968   0.0000
00700     0.8050      0.7200     0.7766     54.1376   0.0000
00800     0.7807      0.7500     0.7874     55.0526   0.0000
00900     0.8470      0.7000     0.7936     52.3632   0.0000
01000     0.7743      0.7900     0.7955     53.1655   0.0000
01100     0.7666      0.7600     0.7830     54.1388   0.0000
01200     0.6984      0.7500     0.7999     54.8311   0.0000
01300     0.9622      0.6600     0.7984     52.9171   0.0000
01400     0.7470      0.7500     0.8023     56.6707   0.0000
01500     0.6045      0.8100     0.8001     56.2231   0.0000
01600     0.7321      0.7500     0.7978     56.7987   0.0000
01700     0.6233      0.8300     0.8002     53.9082   0.0000
01800     0.6568      0.8100     0.7957     57.5890   0.0000
01900     0.7672      0.7700     0.8058     55.5376   0.0000
02000     0.9816      0.7000     0.8087     56.0132   0.0000
02100     0.6436      0.7300     0.8056     55.8817   0.0000
02200     0.9265      0.7200     0.8025     56.2520   0.0000
02300     0.7204      0.7700     0.8000     52.6091   0.0000
02400     0.5879      0.8100     0.7985     52.2578   0.0000
02500     0.8878      0.7200     0.7953     55.1554   0.0000
02600     0.8600      0.7600     0.8079     52.4020   0.0000
02700     0.6525      0.7500     0.8042     54.8448   0.0000
02800     0.8325      0.7500     0.8073     54.5091   0.0000
02900     0.8493      0.7300     0.8088     53.4823   0.0000
03000     0.8100      0.7400     0.7943     53.4567   0.0000
03100     0.8859      0.7400     0.8073     59.3560   0.0000
03200     0.8263      0.7500     0.8082     55.6810   0.0000
03300     0.7842      0.7600     0.8160     52.4212   0.0000
03400     0.7451      0.7600     0.8068     52.0781   0.0000
03500     0.8556      0.7700     0.8112     53.1457   0.0000
03600     0.6099      0.7900     0.8131     54.0215   0.0000
03700     0.9866      0.6600     0.8066     52.2360   0.0000
03800     0.8112      0.7900     0.8120     54.8441   0.0000
03900     0.4238      0.9000     0.8258     55.5920   0.0000
04000     0.6402      0.7400     0.8162     54.4682   0.0000
04100     0.6811      0.7900     0.8116     54.9135   0.0000
04200     0.8270      0.7500     0.8096     53.2336   0.0000
04300     0.5572      0.8100     0.8077     55.8873   0.0000
04400     0.7497      0.7900     0.8082     56.1952   0.0000
04500     0.8565      0.7200     0.8168     54.0695   0.0000
04600     0.8091      0.7700     0.8167     55.2770   0.0000
