Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Namespace(background_frequency=0.8, background_volume=0.1, batch_size=100, canonical_testing=False, cs=0.1, dataloader_num_workers=8, dataset_path_test='data.nosync/speech_commands_test_set_v0.02', dataset_path_train='data.nosync/speech_commands_v0.02', drop_p=0.125, finetuning_epochs=10000, gain_blocks=2, hidden=113, hop_length=320, l2=0.01, learning_rate='0.002,0.0005,0.00008', max_w=0.5, method=1, n_mfcc=40, n_msb=4, noise_injectionI=0.1, noise_injectionT=0.16, pact_a=True, quant_actMVM=6, quant_actNM=8, quant_inp=4, quant_w=None, random_seed=8627169, rows_bias=0.5, sample_rate=16000, silence_percentage=0.1, testing_percentage=10, time_shift_ms=100.0, training_steps='10000,10000,200', unknown_percentage=0.1, validation_percentage=10, win_length=641, word_list=['yes', 'no', 'up', 'down', 'left', 'right', 'on', 'off', 'stop', 'go', 'unknown', 'silence'])
b1f9cf18-7468-4dfe-a3d5-31e69d848847
Start training with DropConnect:
Epoch     Train Loss  Train Acc  Vali. Acc  Time (s) Cosine
00000     3.7275      0.0900     0.0776     14.4810   0.4322
00100     2.1943      0.3300     0.1071     54.3689   0.2460
00200     1.4894      0.5300     0.1255     56.9799   0.1319
00300     1.5839      0.5000     0.1316     57.6207   0.0631
00400     1.3227      0.5600     0.1549     54.5186   0.0203
00500     1.2602      0.5800     0.1724     54.7299   0.0001
00600     0.9995      0.7200     0.1938     56.8164   0.0001
00700     0.8677      0.7200     0.1951     55.8512   0.0000
00800     1.1653      0.6300     0.1991     55.8910   0.0000
00900     0.9708      0.6900     0.2190     55.5072   0.0000
01000     1.1495      0.5500     0.2061     55.8213   0.0000
01100     0.9456      0.6500     0.2287     55.3466   0.0000
01200     0.9621      0.7100     0.2324     55.7619   0.0000
01300     1.0116      0.6900     0.2253     56.6545   0.0000
01400     0.7660      0.7900     0.2406     59.5249   0.0000
01500     0.9450      0.6800     0.2428     55.0183   0.0000
01600     0.8795      0.7000     0.2607     59.5483   0.0000
01700     0.9659      0.7200     0.2487     58.7158   0.0000
01800     0.8516      0.6600     0.2479     55.0729   0.0000
01900     0.7291      0.7800     0.2438     57.7930   0.0000
02000     1.0203      0.7200     0.2588     59.0435   0.0000
02100     0.9160      0.7300     0.2679     55.4950   0.0000
02200     0.7181      0.7700     0.2740     55.9590   0.0000
02300     0.9083      0.7300     0.2690     57.2680   0.0000
02400     0.8659      0.7200     0.2861     59.0323   0.0000
02500     1.0222      0.6800     0.2736     55.7807   0.0000
02600     0.7080      0.7900     0.2852     55.8025   0.0000
02700     0.8264      0.7100     0.3242     55.4384   0.0000
02800     0.8179      0.7700     0.3043     58.5878   0.0000
02900     0.9398      0.6800     0.2858     58.1135   0.0000
03000     0.7998      0.7700     0.3091     55.5827   0.0000
03100     0.7612      0.7300     0.3063     56.2127   0.0000
03200     0.9050      0.7600     0.3218     59.6745   0.0000
03300     0.8235      0.7800     0.3357     54.6174   0.0000
03400     0.5876      0.8300     0.3391     58.3334   0.0000
03500     0.6727      0.8000     0.3209     62.9370   0.0000
03600     0.7050      0.7700     0.3316     61.7348   0.0000
03700     0.7103      0.8200     0.3319     59.0763   0.0000
03800     0.8159      0.7400     0.3153     57.1945   0.0000
03900     0.7452      0.7400     0.3830     58.7233   0.0000
04000     0.9350      0.7200     0.3626     57.4019   0.0000
04100     0.6894      0.7600     0.3447     58.5523   0.0000
04200     0.6918      0.8100     0.3714     57.7454   0.0000
04300     0.5854      0.8000     0.3569     61.7292   0.0000
04400     0.6466      0.8100     0.3746     54.5721   0.0000
04500     0.6825      0.7400     0.3860     58.0296   0.0000
04600     0.6761      0.7600     0.4071     55.8047   0.0000
04700     0.6634      0.7800     0.3873     55.4544   0.0000
04800     0.7171      0.7500     0.3778     55.5356   0.0000
04900     0.5998      0.7700     0.3765     61.8258   0.0000
05000     0.6857      0.7700     0.3929     60.9191   0.0000
05100     0.8387      0.7200     0.3735     57.2068   0.0000
05200     0.5451      0.8700     0.4160     54.7764   0.0000
05300     0.5614      0.8000     0.4199     59.6692   0.0000
05400     0.6604      0.7600     0.3903     58.8462   0.0000
05500     0.8159      0.7800     0.4033     58.4080   0.0000
05600     0.6558      0.8100     0.3995     58.3819   0.0000
05700     0.7470      0.6900     0.3891     57.1977   0.0000
05800     0.4950      0.8400     0.4140     57.6818   0.0000
05900     0.5745      0.7900     0.4302     55.4190   0.0000
06000     0.6831      0.7600     0.4319     58.3744   0.0000
06100     0.5612      0.8000     0.4204     56.2885   0.0000
06200     1.0036      0.6900     0.4111     55.3999   0.0000
06300     0.6405      0.7900     0.4592     57.8082   0.0000
06400     0.6734      0.7700     0.4567     58.5242   0.0000
06500     0.6841      0.7800     0.4540     61.1526   0.0000
06600     0.5360      0.8200     0.4651     54.6201   0.0000
06700     0.7142      0.7400     0.4637     58.0283   0.0000
06800     0.4984      0.8400     0.4498     56.4901   0.0000
06900     0.5694      0.8400     0.4599     59.8064   0.0000
07000     0.5643      0.8300     0.4691     58.8870   0.0000
07100     0.6552      0.8000     0.4564     57.8020   0.0000
07200     0.6532      0.7800     0.4707     54.3841   0.0000
07300     0.6243      0.8400     0.4339     59.9392   0.0000
07400     0.6495      0.7300     0.4671     58.4251   0.0000
07500     0.7573      0.7700     0.4450     56.4143   0.0000
