Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Namespace(background_frequency=0.8, background_volume=0.1, batch_size=474, canonical_testing=False, cs=0.1, dataloader_num_workers=8, dataset_path_test='data.nosync/speech_commands_test_set_v0.02', dataset_path_train='data.nosync/speech_commands_v0.02', drop_p=0.125, finetuning_epochs=10000, gain_blocks=2, hidden=108, hop_length=320, l2=0.01, learning_rate='0.002,0.0005,0.00008', max_w=0.1, method=1, n_mfcc=40, n_msb=4, noise_injectionI=0.1, noise_injectionT=0.16, pact_a=True, quant_actMVM=6, quant_actNM=8, quant_inp=2, quant_w=None, random_seed=235899598, rows_bias=6, sample_rate=16000, silence_percentage=0.1, testing_percentage=10, time_shift_ms=100.0, training_steps='10000,10000,200', unknown_percentage=0.1, validation_percentage=10, win_length=641, word_list=['yes', 'no', 'up', 'down', 'left', 'right', 'on', 'off', 'stop', 'go', 'unknown', 'silence'])
baaf8c7d-2944-4592-b124-31769e777153
Start training with DropConnect:
Epoch     Train Loss  Train Acc  Vali. Acc  Time (s) Cosine
00000     2.5692      0.0633     0.0806     12.6526   0.4230
00100     2.5256      0.0928     0.0807     74.5508   0.0001
00200     2.5255      0.0802     0.0808     72.9889   0.0005
00300     2.5255      0.0781     0.0805     74.2391   0.0003
00400     2.5253      0.0928     0.0804     74.8060   0.0000
00500     2.5252      0.0675     0.0806     73.0020   0.0001
00600     2.5251      0.0717     0.0806     72.4546   0.0000
00700     2.5251      0.0570     0.0806     73.4104   0.0005
00800     2.5250      0.0844     0.0808     74.8098   0.0002
00900     2.5249      0.0802     0.0807     73.4475   0.0003
01000     2.5249      0.0949     0.0805     73.4807   0.0014
01100     2.5248      0.0738     0.0810     73.7449   0.0001
01200     2.5247      0.0865     0.0808     73.0976   0.0006
01300     2.5246      0.0696     0.0805     72.6495   0.0010
01400     2.5247      0.0823     0.0801     74.1336   0.0011
01500     2.5244      0.0717     0.0805     73.4524   0.0006
01600     2.5244      0.0865     0.0808     74.0920   0.0003
01700     2.5243      0.1034     0.0803     73.5327   0.0007
01800     2.5242      0.0865     0.0809     74.1539   0.0001
01900     2.5242      0.0506     0.0808     74.3178   0.0010
02000     2.5241      0.0696     0.0800     74.4829   0.0008
02100     2.5240      0.0738     0.0808     74.7330   0.0003
02200     2.5239      0.0907     0.0812     74.2379   0.0002
02300     2.5238      0.1160     0.0801     74.2798   0.0003
02400     2.5237      0.0844     0.0806     74.3628   0.0004
02500     2.5237      0.0570     0.0812     74.5148   0.0001
02600     2.5237      0.0738     0.0807     74.0187   0.0002
02700     2.5235      0.0591     0.0807     74.2865   0.0013
02800     2.5235      0.0717     0.0805     74.3678   0.0005
02900     2.5234      0.0781     0.0814     74.2865   0.0005
03000     2.5234      0.0717     0.0808     74.0047   0.0003
03100     2.5233      0.0928     0.0800     74.1627   0.0002
03200     2.5232      0.0844     0.0803     74.8810   0.0003
03300     2.5231      0.0717     0.0811     74.5483   0.0004
03400     2.5230      0.1076     0.0807     74.4769   0.0007
03500     2.5230      0.0696     0.0806     74.5530   0.0004
03600     2.5229      0.0654     0.0807     74.6698   0.0008
03700     2.5229      0.0865     0.0807     74.4952   0.0005
03800     2.5227      0.0654     0.0808     74.7191   0.0009
03900     2.5227      0.0844     0.0803     74.3553   0.0004
04000     2.5226      0.0844     0.0803     74.9605   0.0007
04100     2.5226      0.0781     0.0808     74.2059   0.0013
04200     2.5225      0.0759     0.0806     74.4936   0.0003
04300     2.5225      0.0612     0.0807     75.3505   0.0013
04400     2.5224      0.0886     0.0800     73.8445   0.0001
04500     2.5223      0.0633     0.0803     74.7373   0.0000
04600     2.5222      0.0823     0.0804     74.7702   0.0001
04700     2.5222      0.0907     0.0807     74.3620   0.0004
04800     2.5221      0.0802     0.0804     74.1458   0.0006
04900     2.5220      0.0907     0.0807     74.2705   0.0002
05000     2.5220      0.0633     0.0805     73.9270   0.0004
05100     2.5219      0.0844     0.0807     74.5111   0.0003
05200     2.5218      0.0844     0.0805     74.0710   0.0010
05300     2.5217      0.0823     0.0803     75.0358   0.0001
05400     2.5218      0.0717     0.0807     74.6112   0.0014
05500     2.5216      0.0675     0.0806     73.9395   0.0003
05600     2.5216      0.0802     0.0806     74.4954   0.0017
05700     2.5214      0.0802     0.0803     74.0800   0.0007
05800     2.5214      0.1076     0.0807     74.1190   0.0002
05900     2.5213      0.0696     0.0806     74.8291   0.0005
06000     2.5213      0.0696     0.0808     73.4445   0.0002
06100     2.5212      0.0738     0.0807     74.3072   0.0004
06200     2.5212      0.0591     0.0808     73.5844   0.0014
06300     2.5211      0.0696     0.0797     73.7231   0.0004
06400     2.5211      0.0844     0.0805     74.7181   0.0022
06500     2.5209      0.0781     0.0807     74.2647   0.0002
06600     2.5208      0.0591     0.0806     74.2021   0.0014
06700     2.5208      0.0907     0.0810     74.7915   0.0005
06800     2.5207      0.0738     0.0805     74.4264   0.0004
06900     2.5207      0.0886     0.0805     74.2732   0.0018
07000     2.5206      0.0591     0.0802     74.0545   0.0007
07100     2.5206      0.0759     0.0808     73.7671   0.0014
07200     2.5204      0.0781     0.0803     74.1556   0.0000
07300     2.5204      0.0823     0.0808     74.4829   0.0004
07400     2.5204      0.0759     0.0802     74.2524   0.0001
07500     2.5203      0.0549     0.0803     74.6476   0.0007
07600     2.5202      0.0823     0.0807     73.9599   0.0003
07700     2.5201      0.0823     0.0807     74.2097   0.0004
07800     2.5201      0.0865     0.0807     74.5861   0.0003
07900     2.5200      0.0949     0.0808     74.7428   0.0008
08000     2.5200      0.0759     0.0804     74.3175   0.0003
08100     2.5199      0.1055     0.0803     73.9026   0.0006
08200     2.5198      0.0675     0.0807     74.5781   0.0004
08300     2.5198      0.0907     0.0805     74.5399   0.0004
08400     2.5197      0.0781     0.0805     74.3318   0.0002
08500     2.5197      0.0781     0.0812     74.2500   0.0009
08600     2.5196      0.0886     0.0807     73.6010   0.0001
08700     2.5195      0.0738     0.0802     74.5299   0.0004
08800     2.5195      0.0865     0.0805     74.3153   0.0011
08900     2.5194      0.0759     0.0801     74.3658   0.0000
09000     2.5193      0.0612     0.0809     74.3072   0.0005
09100     2.5192      0.0717     0.0809     74.2178   0.0001
09200     2.5192      0.0759     0.0805     74.3113   0.0009
09300     2.5191      0.0759     0.0800     74.4452   0.0003
09400     2.5191      0.0591     0.0803     75.1896   0.0004
09500     2.5190      0.0949     0.0810     74.4792   0.0003
09600     2.5189      0.0928     0.0805     74.9486   0.0006
09700     2.5189      0.0949     0.0807     74.1045   0.0004
09800     2.5188      0.0675     0.0804     73.8153   0.0000
09900     2.5189      0.0886     0.0808     75.1265   0.0009
10000     2.5187      0.0781     0.0811     74.7326   0.0003
10100     2.5186      0.0970     0.0809     74.6272   0.0002
10200     2.5186      0.0886     0.0804     75.2752   0.0000
10300     2.5186      0.0907     0.0808     74.8510   0.0002
10400     2.5186      0.0949     0.0810     75.4174   0.0001
10500     2.5186      0.0675     0.0806     74.4319   0.0001
10600     2.5186      0.0844     0.0805     74.0993   0.0001
10700     2.5186      0.1034     0.0806     75.3549   0.0001
10800     2.5185      0.0781     0.0812     74.4809   0.0000
10900     2.5185      0.0633     0.0810     74.3899   0.0001
11000     2.5185      0.0527     0.0810     74.7005   0.0000
11100     2.5185      0.0759     0.0807     74.1715   0.0001
11200     2.5185      0.0928     0.0809     74.9179   0.0001
11300     2.5184      0.0823     0.0803     75.0750   0.0001
11400     2.5185      0.0949     0.0810     74.8577   0.0001
11500     2.5184      0.0865     0.0808     75.0968   0.0000
11600     2.5184      0.0696     0.0809     73.7613   0.0002
11700     2.5184      0.0823     0.0812     75.1244   0.0003
11800     2.5184      0.0823     0.0807     74.7204   0.0001
11900     2.5184      0.0654     0.0808     75.0046   0.0001
12000     2.5183      0.0844     0.0805     75.3464   0.0001
12100     2.5183      0.0633     0.0806     74.7954   0.0000
12200     2.5183      0.0928     0.0799     74.9029   0.0005
12300     2.5183      0.0696     0.0809     74.6618   0.0002
12400     2.5183      0.0823     0.0804     74.0384   0.0002
12500     2.5183      0.0802     0.0803     75.0815   0.0001
12600     2.5183      0.0781     0.0807     75.0894   0.0001
12700     2.5182      0.0886     0.0805     74.7873   0.0001
12800     2.5182      0.0970     0.0801     74.6064   0.0002
12900     2.5182      0.0802     0.0805     75.0613   0.0002
13000     2.5182      0.0844     0.0810     74.7056   0.0001
13100     2.5182      0.0759     0.0806     74.7231   0.0000
13200     2.5182      0.0570     0.0806     74.3938   0.0001
13300     2.5181      0.0759     0.0805     75.1093   0.0000
13400     2.5181      0.0844     0.0808     75.6592   0.0001
13500     2.5181      0.1013     0.0806     74.7224   0.0000
13600     2.5181      0.0738     0.0811     75.5861   0.0004
13700     2.5181      0.0886     0.0799     74.6956   0.0002
13800     2.5181      0.0844     0.0803     75.1388   0.0002
13900     2.5180      0.0696     0.0807     74.9101   0.0001
14000     2.5180      0.1034     0.0810     75.0605   0.0002
14100     2.5180      0.0992     0.0807     74.9352   0.0000
14200     2.5180      0.0823     0.0804     74.7388   0.0001
14300     2.5180      0.0865     0.0808     74.6726   0.0001
14400     2.5180      0.0823     0.0808     75.0173   0.0001
14500     2.5180      0.0570     0.0807     75.1568   0.0000
14600     2.5179      0.0675     0.0805     75.3456   0.0001
14700     2.5179      0.0570     0.0805     75.2637   0.0000
14800     2.5179      0.0949     0.0808     75.5288   0.0001
14900     2.5179      0.0696     0.0806     75.4333   0.0001
15000     2.5179      0.0823     0.0808     74.7416   0.0001
15100     2.5178      0.0781     0.0807     74.9725   0.0001
15200     2.5178      0.0907     0.0803     75.5167   0.0000
15300     2.5178      0.0949     0.0809     75.5242   0.0002
15400     2.5178      0.0823     0.0801     74.9782   0.0003
15500     2.5178      0.1034     0.0811     75.2835   0.0002
15600     2.5178      0.0886     0.0806     74.4730   0.0001
15700     2.5178      0.0865     0.0805     74.5133   0.0000
15800     2.5177      0.0928     0.0808     75.1592   0.0002
15900     2.5177      0.0928     0.0807     75.4443   0.0002
16000     2.5177      0.0802     0.0812     75.1264   0.0003
16100     2.5177      0.0844     0.0807     74.7820   0.0000
16200     2.5177      0.0823     0.0807     76.1148   0.0002
16300     2.5177      0.0738     0.0805     75.4418   0.0002
16400     2.5177      0.0781     0.0808     75.7857   0.0002
