Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Namespace(background_frequency=0.8, background_volume=0.1, batch_size=100, canonical_testing=False, cs=0.1, dataloader_num_workers=8, dataset_path_test='data.nosync/speech_commands_test_set_v0.02', dataset_path_train='data.nosync/speech_commands_v0.02', drop_p=0.125, finetuning_epochs=10000, gain_blocks=2, hidden=108, hop_length=320, l2=0.01, learning_rate='0.002,0.0005,0.00008', max_w=0.5, method=1, n_mfcc=40, n_msb=4, noise_injectionI=0.1, noise_injectionT=0.16, pact_a=True, quant_actMVM=6, quant_actNM=8, quant_inp=4, quant_w=None, random_seed=193012823, rows_bias=3.0, sample_rate=16000, silence_percentage=0.1, testing_percentage=10, time_shift_ms=100.0, training_steps='10000,10000,200', unknown_percentage=0.1, validation_percentage=10, win_length=641, word_list=['yes', 'no', 'up', 'down', 'left', 'right', 'on', 'off', 'stop', 'go', 'unknown', 'silence'])
c3710eac-c08d-4df2-9c89-44d621864559
Start training with DropConnect:
Epoch     Train Loss  Train Acc  Vali. Acc  Time (s) Cosine
00000     3.4080      0.0800     0.0895     20.8969   0.4327
00100     2.1677      0.2600     0.1113     76.8253   0.2755
00200     1.5909      0.4400     0.1234     70.3749   0.1592
00300     1.3316      0.6600     0.1360     72.2937   0.0852
00400     1.1891      0.5700     0.1674     72.1081   0.0378
00500     1.1417      0.6400     0.1721     71.3793   0.0052
00600     0.9537      0.7200     0.1765     69.9638   0.0000
00700     1.0274      0.7300     0.1878     72.8598   0.0000
00800     0.9228      0.7100     0.2107     75.6573   0.0000
00900     0.9791      0.7100     0.2116     72.4158   0.0000
01000     0.8513      0.7300     0.2016     72.3923   0.0000
01100     0.9963      0.7200     0.2064     74.7371   0.0000
01200     0.8551      0.7000     0.2246     75.2425   0.0000
01300     0.9185      0.7100     0.2161     73.8964   0.0000
01400     0.7486      0.7400     0.2679     73.3537   0.0000
01500     0.9135      0.7100     0.2529     73.8419   0.0000
01600     0.8129      0.7700     0.2658     73.6524   0.0000
01700     0.8038      0.7300     0.2605     74.1887   0.0000
01800     0.9824      0.7300     0.2473     73.2493   0.0000
01900     0.9386      0.7200     0.2730     73.2272   0.0000
02000     0.8201      0.7400     0.2658     73.6056   0.0000
02100     0.8910      0.6700     0.2841     70.4193   0.0000
02200     0.8754      0.7500     0.2915     71.5411   0.0000
02300     0.9516      0.7300     0.2920     75.6611   0.0000
02400     0.8674      0.7400     0.2715     71.1778   0.0000
02500     0.6582      0.7700     0.2921     75.0275   0.0000
02600     0.6255      0.7800     0.2940     76.1151   0.0000
02700     0.7117      0.7400     0.2968     72.9643   0.0000
02800     0.7316      0.7400     0.3163     73.3145   0.0000
02900     0.8380      0.7000     0.2789     75.0258   0.0000
03000     0.7854      0.7600     0.3129     77.4871   0.0000
03100     0.6946      0.7200     0.3234     74.3051   0.0000
03200     0.6382      0.8000     0.3210     70.2615   0.0000
03300     0.7609      0.7500     0.3156     72.7594   0.0000
03400     0.8355      0.7300     0.3319     72.9537   0.0001
03500     0.7763      0.7600     0.3356     71.0634   0.0000
03600     0.7011      0.7500     0.3342     75.3999   0.0000
03700     0.5482      0.8900     0.3167     72.1087   0.0001
03800     0.6195      0.8100     0.3578     78.6237   0.0000
03900     0.7148      0.7500     0.3360     77.3166   0.0000
04000     0.6792      0.7900     0.3558     74.9927   0.0000
04100     0.8148      0.7400     0.3339     75.4805   0.0000
04200     0.7186      0.7900     0.3428     78.3490   0.0000
04300     0.5590      0.7500     0.3988     72.5370   0.0000
04400     0.7061      0.7800     0.3484     74.4465   0.0000
04500     0.8032      0.7100     0.3402     72.5884   0.0000
04600     0.6024      0.8000     0.3379     74.3846   0.0000
04700     0.8084      0.7800     0.3506     70.3598   0.0000
04800     0.6474      0.7700     0.3430     70.1336   0.0000
04900     0.6982      0.7600     0.3814     71.6822   0.0000
05000     0.9738      0.6900     0.3471     70.5969   0.0000
05100     0.5268      0.8100     0.3613     70.9763   0.0000
05200     0.7046      0.7900     0.4366     71.2671   0.0000
05300     0.7556      0.8100     0.4110     71.6687   0.0000
05400     0.4888      0.8300     0.3979     72.1755   0.0000
05500     0.8282      0.7300     0.4058     72.1738   0.0000
05600     0.5495      0.8300     0.3787     75.6465   0.0000
05700     0.6735      0.8100     0.3905     71.3283   0.0000
05800     0.4745      0.8500     0.4211     74.9854   0.0000
05900     0.6464      0.8200     0.4083     70.4394   0.0000
06000     0.7308      0.8100     0.3925     71.3449   0.0000
06100     0.5103      0.8100     0.4648     75.2460   0.0000
06200     0.6484      0.7700     0.4306     72.3624   0.0000
06300     0.5718      0.8400     0.4290     74.5706   0.0000
06400     0.8056      0.7800     0.4456     72.9295   0.0000
06500     0.6239      0.8200     0.4495     73.1469   0.0000
06600     0.8125      0.7200     0.4369     75.6154   0.0000
06700     0.6377      0.8100     0.4593     77.4037   0.0000
06800     0.5410      0.7900     0.4667     72.7438   0.0000
06900     0.6524      0.8000     0.4343     69.8781   0.0000
07000     0.6527      0.7600     0.4625     70.1157   0.0000
07100     0.6517      0.8200     0.4484     71.9711   0.0000
07200     0.6618      0.7800     0.4657     72.2158   0.0000
07300     0.7217      0.7800     0.4327     77.8383   0.0000
07400     0.6058      0.8000     0.4663     72.6828   0.0000
07500     0.6561      0.7600     0.4538     70.9653   0.0000
07600     0.5539      0.8400     0.4036     74.5353   0.0000
07700     0.5520      0.8300     0.4704     76.7353   0.0000
07800     0.6365      0.7900     0.4364     73.2838   0.0000
07900     0.4302      0.8500     0.4995     75.2497   0.0000
08000     0.8566      0.7100     0.4781     74.9532   0.0000
08100     0.4763      0.8300     0.4563     73.2760   0.0000
08200     0.5852      0.7900     0.4698     73.4292   0.0000
08300     0.4871      0.8600     0.4482     75.1708   0.0000
08400     0.7725      0.7500     0.5083     73.9197   0.0000
08500     0.6638      0.7500     0.4545     70.9012   0.0000
08600     0.6943      0.7800     0.5132     71.7718   0.0000
08700     0.6678      0.7900     0.4783     74.9533   0.0000
08800     0.8518      0.7200     0.5210     77.9329   0.0000
08900     0.5961      0.8300     0.5178     71.8503   0.0000
09000     0.6275      0.7900     0.4938     69.9489   0.0000
09100     0.5893      0.8000     0.5063     77.7163   0.0000
09200     0.6847      0.7700     0.5021     72.1717   0.0000
09300     0.4862      0.8500     0.5237     71.5354   0.0000
09400     0.5686      0.8500     0.4957     75.1002   0.0000
09500     0.5093      0.8500     0.5234     71.7046   0.0000
09600     0.4979      0.8300     0.5271     71.8468   0.0000
09700     0.4800      0.8500     0.5640     73.2524   0.0000
09800     0.7190      0.7800     0.5280     71.9535   0.0000
09900     0.4209      0.8900     0.5316     73.8765   0.0000
10000     0.4677      0.8900     0.5127     76.5682   0.0000
10100     0.5254      0.8500     0.5324     69.2399   0.0000
10200     0.6932      0.8100     0.5388     73.0271   0.0000
10300     0.8091      0.7400     0.5334     76.3817   0.0000
10400     0.4774      0.8600     0.5358     75.1587   0.0000
10500     0.4479      0.8800     0.5570     73.9651   0.0000
10600     0.5353      0.8300     0.5517     71.3543   0.0000
10700     0.3683      0.8500     0.5347     76.4114   0.0000
10800     0.4475      0.8300     0.5445     73.2176   0.0000
10900     0.5334      0.8200     0.5521     72.4315   0.0000
11000     0.4235      0.8600     0.5365     71.4111   0.0000
11100     0.7530      0.7300     0.5200     73.0460   0.0000
11200     0.4866      0.8800     0.5489     75.9883   0.0000
11300     0.5631      0.8400     0.5451     76.3959   0.0000
11400     0.7131      0.7600     0.5332     77.0646   0.0000
11500     0.4697      0.8800     0.5300     73.2648   0.0000
11600     0.3682      0.9000     0.5337     74.5980   0.0000
11700     0.4210      0.8600     0.5445     76.2490   0.0000
11800     0.6818      0.7500     0.5389     77.1969   0.0000
11900     0.5377      0.8200     0.5396     75.9470   0.0000
12000     0.3979      0.8700     0.5343     76.9494   0.0000
12100     0.5731      0.8500     0.5442     76.9417   0.0000
12200     0.5018      0.8100     0.5413     77.4550   0.0000
12300     0.4973      0.8500     0.5376     77.2056   0.0000
12400     0.4560      0.8500     0.5259     77.6707   0.0000
12500     0.5698      0.8300     0.5285     75.0837   0.0000
12600     0.5839      0.8100     0.5245     75.9167   0.0000
12700     0.4381      0.8500     0.5137     76.8917   0.0000
12800     0.4748      0.8500     0.5209     72.7825   0.0000
12900     0.4403      0.8600     0.5372     78.0443   0.0000
13000     0.4337      0.8900     0.5269     76.8497   0.0000
13100     0.5197      0.8100     0.5385     77.6611   0.0000
13200     0.4647      0.8700     0.5400     76.0468   0.0000
