Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Unmatched ".
Loading python/3.7.3
  Loading requirement: tcl/8.6.8 gcc/8.3.0
Namespace(background_frequency=0.8, background_volume=0.1, batch_size=100, canonical_testing=False, cs=0.1, dataloader_num_workers=8, dataset_path_test='data.nosync/speech_commands_test_set_v0.02', dataset_path_train='data.nosync/speech_commands_v0.02', drop_p=0.125, finetuning_epochs=10000, gain_blocks=2, hidden=108, hop_length=320, l2=0.01, learning_rate='0.002,0.0005,0.00008', max_w=0.2, method=1, n_mfcc=40, n_msb=4, noise_injectionI=0.3, noise_injectionT=0.3, pact_a=True, quant_actMVM=6, quant_actNM=8, quant_inp=4, quant_w=None, random_seed=235899598, rows_bias=1.2000000000000002, sample_rate=16000, silence_percentage=0.1, testing_percentage=10, time_shift_ms=100.0, training_steps='10000,10000,200', unknown_percentage=0.1, validation_percentage=10, win_length=641, word_list=['yes', 'no', 'up', 'down', 'left', 'right', 'on', 'off', 'stop', 'go', 'unknown', 'silence'])
d66417f1-3bef-4199-8f53-e6a8172cdfec
Start training with DropConnect:
Epoch     Train Loss  Train Acc  Vali. Acc  Time (s) Cosine
00000     3.5508      0.0600     0.0817     18.8095   0.4322
00100     2.0219      0.3000     0.1322     74.3713   0.2684
00200     1.7659      0.4700     0.1682     74.0413   0.1575
00300     1.3122      0.5700     0.2165     74.1452   0.0923
00400     1.3246      0.5700     0.2506     74.9954   0.0510
00500     0.9232      0.6900     0.2916     73.6183   0.0228
00600     0.9690      0.7200     0.2666     72.4673   0.0021
00700     0.9786      0.7100     0.3012     77.0145   0.0000
00800     0.8860      0.7300     0.3159     76.5867   0.0000
00900     0.7883      0.7700     0.3033     69.5519   0.0000
01000     0.9545      0.7100     0.3548     71.1067   0.0000
01100     0.8838      0.6600     0.3300     71.6190   0.0000
01200     0.9678      0.6700     0.3519     71.2998   0.0000
01300     0.8210      0.7500     0.3695     73.9272   0.0000
01400     0.7779      0.7400     0.3263     72.9514   0.0000
01500     0.9068      0.7000     0.3575     70.2173   0.0000
01600     0.6894      0.7600     0.3769     74.4220   0.0000
01700     1.1811      0.6100     0.3951     70.7341   0.0000
01800     0.8005      0.7000     0.4157     74.2385   0.0000
01900     1.1067      0.6200     0.3834     71.8228   0.0000
02000     0.8082      0.7200     0.3778     69.3992   0.0000
02100     0.9987      0.7000     0.4019     74.4544   0.0000
02200     1.1555      0.6300     0.3983     73.8399   0.0000
02300     0.7406      0.7800     0.4156     74.6350   0.0000
02400     0.7738      0.7300     0.4259     74.4687   0.0000
02500     0.8751      0.7000     0.4373     73.5842   0.0000
02600     0.8235      0.7300     0.4652     73.9998   0.0000
02700     0.7619      0.7100     0.4351     72.9908   0.0000
02800     0.8112      0.7100     0.4116     72.8931   0.0000
02900     0.9509      0.6900     0.4295     72.8480   0.0000
03000     0.7429      0.7700     0.4440     74.0357   0.0000
03100     0.9100      0.7200     0.4814     76.1067   0.0000
03200     0.7929      0.7500     0.4992     73.4875   0.0000
03300     0.6542      0.7600     0.4615     72.9181   0.0000
03400     0.7900      0.7900     0.4625     75.7266   0.0000
03500     0.7188      0.7400     0.4933     71.5593   0.0000
03600     0.8243      0.7400     0.4834     75.3105   0.0000
03700     0.7888      0.7400     0.4327     74.5406   0.0000
03800     0.8228      0.7100     0.4584     77.1606   0.0000
03900     0.7176      0.7900     0.4684     74.7843   0.0000
04000     0.7569      0.7300     0.4844     75.0654   0.0000
04100     0.6072      0.8500     0.4684     71.8850   0.0000
04200     0.8897      0.7200     0.4573     75.3686   0.0000
04300     0.6192      0.8400     0.4662     74.1376   0.0000
04400     0.6306      0.7900     0.4608     73.8856   0.0000
04500     0.5943      0.8100     0.4376     72.0649   0.0000
04600     0.8616      0.7000     0.4481     72.8143   0.0000
04700     0.7691      0.7700     0.4880     75.3832   0.0000
04800     0.7120      0.7800     0.5063     73.2239   0.0000
04900     0.6645      0.8000     0.4823     73.2424   0.0000
05000     0.8077      0.7600     0.5105     74.1788   0.0000
05100     0.7663      0.7700     0.5099     73.7406   0.0000
05200     0.7466      0.7700     0.5133     72.7748   0.0000
05300     0.7583      0.7400     0.5126     73.2042   0.0000
05400     0.4795      0.8300     0.5180     73.6743   0.0000
05500     0.6901      0.7900     0.4882     73.8494   0.0000
05600     0.7654      0.7800     0.5121     72.5012   0.0000
05700     0.5688      0.8100     0.5154     72.8108   0.0000
05800     0.7796      0.8000     0.4917     74.5163   0.0000
05900     0.6774      0.7700     0.5148     75.7401   0.0001
06000     0.7268      0.7500     0.5010     71.6731   0.0000
06100     0.6204      0.7900     0.5164     73.8760   0.0000
06200     0.7284      0.7900     0.4968     76.0801   0.0000
06300     0.5108      0.8300     0.5150     74.2885   0.0000
06400     0.6930      0.7700     0.4901     73.5521   0.0000
06500     0.7363      0.7600     0.5543     72.9451   0.0000
06600     0.9983      0.7400     0.5098     70.6027   0.0000
06700     0.5533      0.8300     0.5084     72.3360   0.0000
06800     0.7293      0.7400     0.5428     71.3623   0.0000
06900     0.5188      0.8900     0.5424     73.1804   0.0000
07000     0.5794      0.8100     0.5371     73.2202   0.0000
07100     0.8408      0.7500     0.5212     71.5604   0.0000
07200     0.6488      0.8300     0.5320     75.0477   0.0000
07300     0.5437      0.8300     0.4939     75.4678   0.0000
07400     0.5315      0.8100     0.5131     72.4070   0.0000
07500     0.5361      0.8100     0.5502     75.4137   0.0000
07600     0.7640      0.7600     0.5110     74.1583   0.0000
07700     0.6854      0.7900     0.5587     74.6800   0.0000
07800     0.6523      0.8100     0.5344     74.4460   0.0000
07900     0.5479      0.8000     0.5841     74.3509   0.0000
08000     0.7347      0.7500     0.5317     73.0438   0.0000
08100     0.4942      0.8600     0.5502     72.9621   0.0000
08200     0.4703      0.8500     0.5685     74.9076   0.0000
08300     0.5560      0.8300     0.5600     75.5081   0.0000
08400     0.7002      0.8000     0.5372     73.6769   0.0000
08500     0.7526      0.7600     0.5543     74.6556   0.0000
08600     0.6802      0.8200     0.5576     74.7885   0.0000
08700     0.6029      0.8200     0.5324     72.3960   0.0000
08800     0.4690      0.8500     0.5479     71.7031   0.0000
08900     0.3237      0.9100     0.5500     72.7532   0.0000
09000     0.6128      0.7900     0.5620     74.3707   0.0000
09100     0.6455      0.8200     0.5464     72.1852   0.0000
09200     0.5249      0.8100     0.5478     73.7996   0.0000
09300     0.5230      0.8100     0.5333     72.3421   0.0000
09400     0.7153      0.7900     0.5558     71.9640   0.0000
09500     0.5974      0.8300     0.5642     72.2181   0.0000
09600     0.5281      0.8400     0.5785     73.5977   0.0000
09700     0.6994      0.7900     0.5460     72.1801   0.0000
09800     0.6042      0.8200     0.5736     72.8380   0.0000
09900     0.5573      0.8300     0.5804     72.5718   0.0000
10000     0.4833      0.8200     0.5502     75.6084   0.0000
